sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,cue_before_text.started,cue_before_text.stopped,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_movie.started,block_intro_text.stopped,block_intro_key.stopped,presentation_letter.started,presentation_letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"['L_Base_X_Back', 'R_Head_X_For', 'L_Head_X_For', 'L_Head_Y_Back']","{'laterality': 'R_Head_X_For', 'localisation': 'L_Base_X_Back', 'movement': 'L_Head_Y_Back'}",localisation,['localisation'],L_Base_X_Back,0,1,robot,3,False,False,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4']",robot_stimuli\L_Base_X_Back.mp4,11,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,1971.3714032999999,1973.444983,,,1988.1480169,1988.1480169,1988.1480169,1,1.2374639000001366,1989.4047739,1989.4047739,1989.4047739,1989.4047739,1989.4047739,1989.4047739,1989.4047739,1989.4047739,None,None,None,,,,,,,,,,1971.3714032999999,1971.3714032999999,None,,1984.5125861999998,1971.3714032999999,1971.3714032999999,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['L_Arm_Y_Back', 'R_Arm_Y_Back', 'L_Arm_Z_Back', 'L_Base_Y_For']","{'laterality': 'R_Arm_Y_Back', 'localisation': 'L_Base_Y_For', 'movement': 'L_Arm_Z_Back'}",localisation,['localisation'],L_Base_Y_For,3,1,robot,3,False,False,"['robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4']",robot_stimuli\L_Base_Y_For.mp4,11,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,1989.4047739,1991.4788597,,,2006.1748873,2006.1748873,2006.1748873,4,0.6514309999999455,2006.8548241,2006.8548241,2006.8548241,2006.8548241,2006.8548241,2006.8548241,2006.8548241,2006.8548241,None,None,None,,,,,,,,,,1989.4047739,1989.4047739,None,,2002.6319741999998,1989.4047739,1989.4047739,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['R_Base_Y_Back', 'L_Head_Y_Back', 'L_Base_Y_For', 'L_Base_X_Back']","{'laterality': 'R_Base_Y_Back', 'localisation': 'L_Head_Y_Back', 'movement': 'L_Base_X_Back'}",movement,['movement'],L_Base_X_Back,3,1,robot,3,False,False,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4']",robot_stimuli\L_Base_X_Back.mp4,11,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,2006.8548241,2008.9280185,,,2023.5826418999998,2023.5826418999998,2023.5826418999998,4,0.38019759999968983,2023.9882175,2023.9882175,2023.9882175,2023.9882175,2023.9882175,2023.9882175,2023.9882175,2023.9882175,None,None,None,,,,,,,,,,2006.8548241,2006.8548241,None,,2019.9810734,2006.8548241,2006.8548241,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['R_Arm_Z_Back', 'L_Arm_Z_For', 'R_Arm_X_For', 'R_Torso_Z_For']","{'laterality': 'L_Arm_Z_For', 'localisation': 'R_Torso_Z_For', 'movement': 'R_Arm_X_For'}",localisation,['localisation'],R_Torso_Z_For,3,1,robot,3,False,False,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\R_Torso_Z_For.mp4,11,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,2023.9882175,2026.0630187,,,2040.8490163999998,2040.8490163999998,2040.8490163999998,4,71.82492459999975,2112.7049924000003,2112.7049924000003,2112.7049924000003,2112.7049924000003,2112.7049924000003,2112.7049924000003,2112.7049924000003,2112.7049924000003,None,None,None,,,,,,,,,,2023.9882175,2023.9882175,None,,2037.2077953,2023.9882175,2023.9882175,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['L_Base_X_Back', 'L_Torso_X_Back', 'R_Base_X_Back', 'L_Base_Y_For']","{'laterality': 'R_Base_X_Back', 'localisation': 'L_Torso_X_Back', 'movement': 'L_Base_Y_For'}",movement,['movement'],L_Base_Y_For,3,1,robot,3,False,False,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4']",robot_stimuli\L_Base_Y_For.mp4,11,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,2112.7049924000003,2114.7949347000003,,,2129.4642072,2129.4642072,2129.4642072,4,19.745151599999815,2149.2382608000003,2149.2382608000003,2149.2382608000003,2149.2382608000003,2149.2382608000003,2149.2382608000003,2149.2382608000003,2149.2382608000003,None,None,None,,,,,,,,,,2112.7049924000003,2112.7049924000003,None,,2125.9257569,2112.7049924000003,2112.7049924000003,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['L_Torso_Z_For', 'R_Torso_Z_For', 'L_Torso_X_For', 'L_Arm_Z_For']","{'laterality': 'R_Torso_Z_For', 'localisation': 'L_Arm_Z_For', 'movement': 'L_Torso_X_For'}",laterality,['laterality'],R_Torso_Z_For,1,1,robot,3,False,False,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4']",robot_stimuli\R_Torso_Z_For.mp4,11,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,2149.2382608000003,2151.3142997,,,2166.1120488,2166.1120488,2166.1120488,2,0.7471286999995641,2166.887967,2166.887967,2166.887967,2166.887967,2166.887967,2166.887967,2166.887967,2166.887967,None,None,None,,,,,,,,,,2149.2382608000003,2149.2382608000003,None,,2162.4646471,2149.2382608000003,2149.2382608000003,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['L_Torso_Z_For', 'L_Arm_Y_Back', 'L_Arm_Z_Back', 'R_Arm_Z_Back']","{'laterality': 'R_Arm_Z_Back', 'localisation': 'L_Torso_Z_For', 'movement': 'L_Arm_Y_Back'}",laterality,['laterality'],R_Arm_Z_Back,3,1,robot,3,False,True,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,11,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,2166.887967,2168.9628892,,,2183.7610516,2183.7610516,2183.7610516,4,0.27304010000005974,2184.0796578000004,2191.3687726000003,2184.0796578000004,2191.3687726000003,2184.0796578000004,2191.3687726000003,2184.0796578000004,2191.3687726000003,11.481481481481476,3.8916059999996833,space,,,7.242402000000027,,,,,,,2166.887967,2166.887967,None,,2180.1294621,2166.887967,2166.887967,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['L_Arm_X_For', 'L_Base_X_For', 'L_Base_Z_For', 'R_Base_X_Back']","{'laterality': 'R_Base_X_Back', 'localisation': 'L_Arm_X_For', 'movement': 'L_Base_Z_For'}",localisation,"['laterality', 'localisation', 'movement']",L_Arm_X_For,0,3,robot,3,True,False,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\L_Arm_X_For.mp4,11,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,2264.9385755000003,2267.0115838,,,2281.7611687000003,2281.7611687000003,2281.7611687000003,1,2.4653932999996755,2284.2550676,2284.2550676,2284.2550676,2284.2550676,2284.2550676,2284.2550676,2284.2550676,2284.2550676,None,None,None,,,,,,,,,,2191.3687726000003,2191.3687726000003,space,73.53700529999986,2278.125661,,,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['R_Head_Z_For', 'R_Base_Y_Back', 'L_Base_Z_For', 'R_Base_Z_Back']","{'laterality': 'L_Base_Z_For', 'localisation': 'R_Head_Z_For', 'movement': 'R_Base_Y_Back'}",movement,"['laterality', 'localisation', 'movement']",R_Base_Y_Back,1,3,robot,3,False,False,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\R_Base_Y_Back.mp4,11,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,2284.2550676,2286.3305327000003,,,2301.0331147,2301.0331147,2301.0331147,2,2.0498238000001834,2303.1050656,2303.1050656,2303.1050656,2303.1050656,2303.1050656,2303.1050656,2303.1050656,2303.1050656,None,None,None,,,,,,,,,,2284.2550676,2284.2550676,None,,2297.4980757000003,2284.2550676,2284.2550676,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['R_Arm_Y_Back', 'L_Head_Y_For', 'L_Arm_Y_For', 'L_Arm_Z_For']","{'laterality': 'R_Arm_Y_Back', 'localisation': 'L_Head_Y_For', 'movement': 'L_Arm_Z_For'}",laterality,"['laterality', 'localisation', 'movement']",R_Arm_Y_Back,0,3,robot,3,False,False,"['robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4']",robot_stimuli\R_Arm_Y_Back.mp4,11,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,2303.1050656,2305.1759776000004,,,2319.9820934000004,2319.9820934000004,2319.9820934000004,1,72.98011960000002,2392.9885614,2392.9885614,2392.9885614,2392.9885614,2392.9885614,2392.9885614,2392.9885614,2392.9885614,None,None,None,,,,,,,,,,2303.1050656,2303.1050656,None,,2316.3470615,2303.1050656,2303.1050656,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['R_Head_X_Back', 'R_Arm_X_For', 'L_Arm_X_For', 'R_Arm_Z_For']","{'laterality': 'L_Arm_X_For', 'localisation': 'R_Head_X_Back', 'movement': 'R_Arm_Z_For'}",movement,"['laterality', 'localisation', 'movement']",R_Arm_Z_For,3,3,robot,3,False,False,"['robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\R_Arm_Z_For.mp4,11,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,2392.9885614,2395.0637687000003,,,2409.8741589,2409.8741589,2409.8741589,4,2.7770876000001294,2412.6720174,2412.6720174,2412.6720174,2412.6720174,2412.6720174,2412.6720174,2412.6720174,2412.6720174,None,None,None,,,,,,,,,,2392.9885614,2392.9885614,None,,2406.237246,2392.9885614,2392.9885614,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['R_Base_Z_Back', 'R_Head_X_Back', 'L_Base_X_For', 'R_Base_X_For']","{'laterality': 'L_Base_X_For', 'localisation': 'R_Head_X_Back', 'movement': 'R_Base_Z_Back'}",localisation,"['laterality', 'localisation', 'movement']",R_Head_X_Back,1,3,robot,3,False,False,"['robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4']",robot_stimuli\R_Head_X_Back.mp4,11,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,2412.6720174,2414.7475090000003,,,2429.2825462,2429.2825462,2429.2825462,2,2.4393684999997163,2431.7386236,2431.7386236,2431.7386236,2431.7386236,2431.7386236,2431.7386236,2431.7386236,2431.7386236,None,None,None,,,,,,,,,,2412.6720174,2412.6720174,None,,2425.7478255,2412.6720174,2412.6720174,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['L_Head_X_Back', 'L_Arm_Z_For', 'R_Head_Z_For', 'L_Head_Z_For']","{'laterality': 'R_Head_Z_For', 'localisation': 'L_Arm_Z_For', 'movement': 'L_Head_X_Back'}",localisation,"['laterality', 'localisation', 'movement']",L_Arm_Z_For,1,3,robot,3,False,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4']",robot_stimuli\L_Arm_Z_For.mp4,11,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,2431.7386236,2433.8114135,,,2448.6416878,2448.6416878,2448.6416878,2,2.9371634999994853,2451.6053278000004,2451.6053278000004,2451.6053278000004,2451.6053278000004,2451.6053278000004,2451.6053278000004,2451.6053278000004,2451.6053278000004,None,None,None,,,,,,,,,,2431.7386236,2431.7386236,None,,2444.9993962000003,2431.7386236,2431.7386236,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['L_Head_X_For', 'L_Head_Z_For', 'R_Head_Z_For', 'L_Arm_Z_Back']","{'laterality': 'R_Head_Z_For', 'localisation': 'L_Arm_Z_Back', 'movement': 'L_Head_X_For'}",laterality,"['laterality', 'localisation', 'movement']",R_Head_Z_For,2,3,robot,3,False,False,"['robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4']",robot_stimuli\R_Head_Z_For.mp4,11,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,2451.6053278000004,2453.6810694,,,2468.4154795000004,2468.4154795000004,2468.4154795000004,3,2.2505038000001036,2470.6887987,2470.6887987,2470.6887987,2470.6887987,2470.6887987,2470.6887987,2470.6887987,2470.6887987,None,None,None,,,,,,,,,,2451.6053278000004,2451.6053278000004,None,,2464.7794564,2451.6053278000004,2451.6053278000004,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['R_Head_Z_For', 'L_Base_Z_Back', 'R_Base_Y_For', 'R_Base_Z_Back']","{'laterality': 'L_Base_Z_Back', 'localisation': 'R_Head_Z_For', 'movement': 'R_Base_Y_For'}",movement,"['laterality', 'localisation', 'movement']",R_Base_Y_For,2,3,robot,3,False,False,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\R_Base_Y_For.mp4,11,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,2470.6887987,2472.7617062000004,,,2487.4651827000002,2487.4651827000002,2487.4651827000002,3,13.76170780000001,2501.2556268000003,2501.2556268000003,2501.2556268000003,2501.2556268000003,2501.2556268000003,2501.2556268000003,2501.2556268000003,2501.2556268000003,None,None,None,,,,,,,,,,2470.6887987,2470.6887987,None,,2483.9295865000004,2470.6887987,2470.6887987,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['L_Head_Z_For', 'R_Torso_Z_Back', 'L_Torso_Z_Back', 'L_Torso_X_Back']","{'laterality': 'R_Torso_Z_Back', 'localisation': 'L_Head_Z_For', 'movement': 'L_Torso_X_Back'}",laterality,"['laterality', 'localisation', 'movement']",R_Torso_Z_Back,1,3,robot,3,False,True,"['robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\R_Torso_Z_Back.mp4,11,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,2501.2556268000003,2503.3312082,,,2517.9905750000003,2517.9905750000003,2517.9905750000003,2,14.108552699999734,2532.1461308000003,2537.2804641000002,2532.1461308000003,2537.2804641000002,2532.1461308000003,2537.2804641000002,2532.1461308000003,2537.2804641000002,30.15432098765432,4.394298700000036,space,,,5.088152900000011,,,,,,,2501.2556268000003,2501.2556268000003,None,,2514.3649003,2501.2556268000003,2501.2556268000003,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['R_Head_Y_For', 'L_Base_Y_For', 'L_Head_X_Back', 'L_Head_Y_For']","{'laterality': 'R_Head_Y_For', 'localisation': 'L_Base_Y_For', 'movement': 'L_Head_X_Back'}",laterality,"['laterality', 'movement']",R_Head_Y_For,0,2,robot,3,True,False,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\R_Head_Y_For.mp4,11,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,2650.0389439,2652.1179730000003,,,2666.8108502,2666.8108502,2666.8108502,1,0.4471401999996374,2667.2888506000004,2667.2888506000004,2667.2888506000004,2667.2888506000004,2667.2888506000004,2667.2888506000004,2667.2888506000004,2667.2888506000004,None,None,None,,,,,,,,,,2537.2804641000002,2537.2804641000002,space,112.7379987000001,2663.1759615,,,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['R_Head_Y_Back', 'R_Base_Y_Back', 'L_Base_Y_For', 'R_Base_X_For']","{'laterality': 'L_Base_Y_For', 'localisation': 'R_Head_Y_Back', 'movement': 'R_Base_X_For'}",localisation,"['localisation', 'movement']",R_Head_Y_Back,0,2,robot,3,False,False,"['robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4']",robot_stimuli\R_Head_Y_Back.mp4,11,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,2667.2888506000004,2669.3670113000003,,,2683.9985785000003,2683.9985785000003,2683.9985785000003,1,1.0679414999996766,2685.0888253000003,2685.0888253000003,2685.0888253000003,2685.0888253000003,2685.0888253000003,2685.0888253000003,2685.0888253000003,2685.0888253000003,None,None,None,,,,,,,,,,2667.2888506000004,2667.2888506000004,None,,2680.4533840000004,2667.2888506000004,2667.2888506000004,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['L_Torso_X_Back', 'L_Head_X_For', 'L_Head_Y_For', 'R_Head_X_Back']","{'laterality': 'R_Head_X_Back', 'localisation': 'L_Torso_X_Back', 'movement': 'L_Head_Y_For'}",movement,"['laterality', 'movement']",L_Head_Y_For,2,2,robot,3,False,False,"['robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4']",robot_stimuli\L_Head_Y_For.mp4,11,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,2685.0888253000003,2687.1626315000003,,,2701.8990627000003,2701.8990627000003,2701.8990627000003,3,0.8798289999996882,2702.8054943,2702.8054943,2702.8054943,2702.8054943,2702.8054943,2702.8054943,2702.8054943,2702.8054943,None,None,None,,,,,,,,,,2685.0888253000003,2685.0888253000003,None,,2698.2652626000004,2685.0888253000003,2685.0888253000003,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['R_Arm_Y_For', 'L_Head_Y_Back', 'R_Head_Z_Back', 'R_Head_Y_Back']","{'laterality': 'L_Head_Y_Back', 'localisation': 'R_Arm_Y_For', 'movement': 'R_Head_Z_Back'}",movement,"['localisation', 'movement']",R_Head_Z_Back,2,2,robot,3,False,False,"['robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4']",robot_stimuli\R_Head_Z_Back.mp4,11,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,2702.8054943,2704.8842533,,,2719.5600241,2719.5600241,2719.5600241,1,1.4747050999996532,2721.0553791,2721.0553791,2721.0553791,2721.0553791,2721.0553791,2721.0553791,2721.0553791,2721.0553791,None,None,None,,,,,,,,,,2702.8054943,2702.8054943,None,,2715.9132312,2702.8054943,2702.8054943,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['R_Head_Y_For', 'L_Arm_Y_For', 'R_Arm_Y_Back', 'R_Arm_Z_For']","{'laterality': 'L_Arm_Y_For', 'localisation': 'R_Head_Y_For', 'movement': 'R_Arm_Z_For'}",laterality,"['laterality', 'movement']",L_Arm_Y_For,1,2,robot,3,False,False,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,11,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,2721.0553791,2723.1262517,,,2737.9170991,2737.9170991,2737.9170991,3,6.1179987999996115,2744.0555828,2744.0555828,2744.0555828,2744.0555828,2744.0555828,2744.0555828,2744.0555828,2744.0555828,None,None,None,,,,,,,,,,2721.0553791,2721.0553791,None,,2734.2822998,2721.0553791,2721.0553791,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['L_Head_Z_For', 'L_Torso_Z_For', 'R_Torso_Z_Back', 'L_Torso_Y_For']","{'laterality': 'R_Torso_Z_Back', 'localisation': 'L_Head_Z_For', 'movement': 'L_Torso_Y_For'}",laterality,"['laterality', 'movement']",R_Torso_Z_Back,2,2,robot,3,False,False,"['robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4']",robot_stimuli\R_Torso_Z_Back.mp4,11,,,,,,,,,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,2744.0555828,2746.1299294,,,2760.9587392000003,2760.9587392000003,2760.9587392000003,3,27.618545099999835,2788.6056469,2788.6056469,2788.6056469,2788.6056469,2788.6056469,2788.6056469,2788.6056469,2788.6056469,None,None,None,,,,,,,,,,2744.0555828,2744.0555828,None,,2757.3157447000003,2744.0555828,2744.0555828,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['L_Base_X_Back', 'R_Head_X_Back', 'R_Base_Y_For', 'R_Base_X_Back']","{'laterality': 'L_Base_X_Back', 'localisation': 'R_Head_X_Back', 'movement': 'R_Base_Y_For'}",localisation,"['laterality', 'localisation']",R_Head_X_Back,1,2,robot,3,False,False,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\R_Head_X_Back.mp4,11,,,,,,,,,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,2788.6056469,2790.6837776,,,2805.4486524000004,2805.4486524000004,2805.4486524000004,2,0.8726577999997858,2806.3391371000002,2806.3391371000002,2806.3391371000002,2806.3391371000002,2806.3391371000002,2806.3391371000002,2806.3391371000002,2806.3391371000002,None,None,None,,,,,,,,,,2788.6056469,2788.6056469,None,,2801.8112106000003,2788.6056469,2788.6056469,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['L_Torso_X_Back', 'L_Base_X_For', 'L_Torso_Y_Back', 'R_Torso_X_Back']","{'laterality': 'R_Torso_X_Back', 'localisation': 'L_Base_X_For', 'movement': 'L_Torso_Y_Back'}",movement,"['laterality', 'movement']",L_Torso_Y_Back,2,2,robot,3,False,False,"['robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,11,,,,,,,,,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,2806.3391371000002,2808.4144624,,,2823.0134327,2823.0134327,2823.0134327,3,0.8442803999998318,2823.8890312000003,2823.8890312000003,2823.8890312000003,2823.8890312000003,2823.8890312000003,2823.8890312000003,2823.8890312000003,2823.8890312000003,None,None,None,,,,,,,,,,2806.3391371000002,2806.3391371000002,None,,2819.3802611,2806.3391371000002,2806.3391371000002,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
