sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,cue_before_text.started,cue_before_text.stopped,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['blue_top_T_45', 'red_top_X_45', 'red_left_B_45', 'red_top_Z_0']","{'color': 'blue_top_T_45', 'position': 'red_left_B_45', 'orientation': 'red_top_Z_0'}",color,"['color', 'orientation', 'position']",blue_top_T_45,0,3,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,1587.5142377000002,1589.5750271000002,,,1597.8523711000003,1597.8523711000003,1597.8523711000003,1,3.269260000000145,1601.1474679000003,1601.1474679000003,1601.1474679000003,1601.1474679000003,1601.1474679000003,1601.1474679000003,1601.1474679000003,1601.1474679000003,None,None,None,,,,,,,,,,1587.5142377000002,1587.5142377000002,None,,1595.8277597000001,1597.8523711000003,1587.5142377000002,1587.5142377000002,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['red_bottom_H_45', 'red_bottom_T_0', 'red_right_S_0', 'blue_bottom_P_0']","{'color': 'blue_bottom_P_0', 'position': 'red_right_S_0', 'orientation': 'red_bottom_H_45'}",position,"['color', 'orientation', 'position']",red_right_S_0,2,3,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,1601.1474679000003,1603.2071428,,,1611.6755123000003,1611.6755123000003,1611.6755123000003,3,2.9645275999997693,1614.6642677,1614.6642677,1614.6642677,1614.6642677,1614.6642677,1614.6642677,1614.6642677,1614.6642677,None,None,None,,,,,,,,,,1601.1474679000003,1601.1474679000003,None,,1609.6559299,1611.6755123000003,1601.1474679000003,1601.1474679000003,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['blue_top_W_45', 'red_bottom_Q_45', 'red_top_N_0', 'red_top_F_45']","{'color': 'blue_top_W_45', 'position': 'red_bottom_Q_45', 'orientation': 'red_top_N_0'}",position,"['color', 'orientation', 'position']",red_bottom_Q_45,1,3,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,1614.6642677,1616.7214561,,,1625.3893655000002,1625.3893655000002,1625.3893655000002,2,2.6759403000002067,1628.0974528000002,1628.0974528000002,1628.0974528000002,1628.0974528000002,1628.0974528000002,1628.0974528000002,1628.0974528000002,1628.0974528000002,None,None,None,,,,,,,,,,1614.6642677,1614.6642677,None,,1623.3675837,1625.3893655000002,1614.6642677,1614.6642677,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['blue_bottom_G_0', 'blue_left_T_45', 'red_bottom_S_45', 'blue_bottom_C_45']","{'color': 'red_bottom_S_45', 'position': 'blue_left_T_45', 'orientation': 'blue_bottom_G_0'}",orientation,"['color', 'orientation', 'position']",blue_bottom_G_0,0,3,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,1628.0974528000002,1630.1540673,,,1638.8243080000002,1638.8243080000002,1638.8243080000002,2,2.6726972000002434,1641.5141582,1641.5141582,1641.5141582,1641.5141582,1641.5141582,1641.5141582,1641.5141582,1641.5141582,None,None,None,,,,,,,,,,1628.0974528000002,1628.0974528000002,None,,1636.6019907,1638.8243080000002,1628.0974528000002,1628.0974528000002,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['red_top_Z_0', 'red_left_K_0', 'red_top_C_45', 'blue_top_S_0']","{'color': 'blue_top_S_0', 'position': 'red_left_K_0', 'orientation': 'red_top_C_45'}",orientation,"['color', 'orientation', 'position']",red_top_C_45,2,3,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,1641.5141582,1643.5692294,,,1652.2442662000003,1652.2442662000003,1652.2442662000003,2,4.20452570000009,1656.4807465,1656.4807465,1656.4807465,1656.4807465,1656.4807465,1656.4807465,1656.4807465,1656.4807465,None,None,None,,,,,,,,,,1641.5141582,1641.5141582,None,,1650.2257306000001,1652.2442662000003,1641.5141582,1641.5141582,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['blue_right_P_0', 'red_right_Q_45', 'red_right_V_0', 'red_bottom_K_0']","{'color': 'blue_right_P_0', 'position': 'red_bottom_K_0', 'orientation': 'red_right_Q_45'}",color,"['color', 'orientation', 'position']",blue_right_P_0,0,3,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,1656.4807465,1658.5344041000003,,,1667.2472183,1667.2472183,1667.2472183,1,4.737537799999814,1672.0142249,1672.0142249,1672.0142249,1672.0142249,1672.0142249,1672.0142249,1672.0142249,1672.0142249,None,None,None,,,,,,,,,,1656.4807465,1656.4807465,None,,1665.2245737000003,1667.2472183,1656.4807465,1656.4807465,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['blue_top_D_0', 'red_top_Z_0', 'blue_bottom_X_0', 'blue_top_B_45']","{'color': 'red_top_Z_0', 'position': 'blue_bottom_X_0', 'orientation': 'blue_top_B_45'}",position,"['color', 'orientation', 'position']",blue_bottom_X_0,2,3,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,1672.0142249,1674.0731016,,,1682.7554476,1682.7554476,1682.7554476,3,6.965080800000237,1689.7475318000002,1689.7475318000002,1689.7475318000002,1689.7475318000002,1689.7475318000002,1689.7475318000002,1689.7475318000002,1689.7475318000002,None,None,None,,,,,,,,,,1672.0142249,1672.0142249,None,,1680.5346236,1682.7554476,1672.0142249,1672.0142249,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['blue_left_W_0', 'red_left_X_0', 'blue_left_T_45', 'blue_top_Z_0']","{'color': 'red_left_X_0', 'position': 'blue_top_Z_0', 'orientation': 'blue_left_T_45'}",color,"['color', 'orientation', 'position']",red_left_X_0,1,3,letter,3,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,1689.7475318000002,1691.8049866000001,,,1700.2814612000002,1700.2814612000002,1700.2814612000002,2,2.007842800000276,1702.3406001000003,1706.8783747000002,1702.3406001000003,1706.8783747000002,1702.3406001000003,1706.8783747000002,1702.3406001000003,1706.8783747000002,36.327160493827165,3.2046063000002505,space,,,4.492273500000124,,,,,,,1689.7475318000002,1689.7475318000002,None,,1698.2616049000003,1700.2814612000002,1689.7475318000002,1689.7475318000002,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['blue_left_R_0', 'blue_left_B_45', 'blue_top_F_0', 'red_left_D_0']","{'color': 'red_left_D_0', 'position': 'blue_top_F_0', 'orientation': 'blue_left_B_45'}",color,"['color', 'orientation']",red_left_D_0,3,2,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,1710.2477272,1712.3028387,,,1720.9707780000003,1720.9707780000003,1720.9707780000003,4,4.317330500000139,1725.3141863,1725.3141863,1725.3141863,1725.3141863,1725.3141863,1725.3141863,1725.3141863,1725.3141863,None,None,None,,,,,,,,,,1706.8783747000002,1706.8783747000002,space,3.3379452000000356,1718.9517647000002,1720.9707780000003,,,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['blue_top_X_0', 'blue_top_T_45', 'blue_bottom_C_45', 'red_top_X_45']","{'color': 'red_top_X_45', 'position': 'blue_bottom_C_45', 'orientation': 'blue_top_X_0'}",orientation,"['color', 'orientation']",blue_top_X_0,0,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,1725.3141863,1727.3770480000003,,,1735.8411896000002,1735.8411896000002,1735.8411896000002,1,3.7034251999999697,1739.5642061000003,1739.5642061000003,1739.5642061000003,1739.5642061000003,1739.5642061000003,1739.5642061000003,1739.5642061000003,1739.5642061000003,None,None,None,,,,,,,,,,1725.3141863,1725.3141863,None,,1733.6226882,1735.8411896000002,1725.3141863,1725.3141863,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['red_left_B_45', 'blue_top_C_45', 'red_top_R_0', 'red_top_V_45']","{'color': 'blue_top_C_45', 'position': 'red_left_B_45', 'orientation': 'red_top_R_0'}",color,"['color', 'orientation']",blue_top_C_45,1,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,1739.5642061000003,1741.6202164000001,,,1750.3099163000002,1750.3099163000002,1750.3099163000002,2,1.7869525000002113,1752.1154726,1752.1154726,1752.1154726,1752.1154726,1752.1154726,1752.1154726,1752.1154726,1752.1154726,None,None,None,,,,,,,,,,1739.5642061000003,1739.5642061000003,None,,1748.2873284000002,1750.3099163000002,1739.5642061000003,1739.5642061000003,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['red_right_L_0', 'blue_right_G_45', 'blue_bottom_B_0', 'blue_right_V_0']","{'color': 'red_right_L_0', 'position': 'blue_bottom_B_0', 'orientation': 'blue_right_G_45'}",position,"['color', 'position']",blue_bottom_B_0,2,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,1752.1154726,,,,1763.0498449000002,1763.0498449000002,1763.0498449000002,3,3.5440140000001747,1766.6142249,1766.6142249,1766.6142249,1766.6142249,1766.6142249,1766.6142249,1766.6142249,1766.6142249,None,None,None,,,,,,,,,,1752.1154726,1752.1154726,None,,1760.8336911000001,1763.0498449000002,1752.1154726,1752.1154726,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['red_left_Q_0', 'red_top_R_0', 'blue_left_N_0', 'red_left_M_45']","{'color': 'blue_left_N_0', 'position': 'red_top_R_0', 'orientation': 'red_left_M_45'}",position,"['color', 'position']",red_top_R_0,1,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,1766.6142249,1768.6756394,,,1776.9447522,1776.9447522,1776.9447522,2,4.5769113000002335,1781.5475698,1781.5475698,1781.5475698,1781.5475698,1781.5475698,1781.5475698,1781.5475698,1781.5475698,None,None,None,,,,,,,,,,1766.6142249,1766.6142249,None,,1774.9228196,1776.9447522,1766.6142249,1766.6142249,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['blue_bottom_L_0', 'blue_right_R_45', 'blue_right_J_0', 'red_right_K_0']","{'color': 'red_right_K_0', 'position': 'blue_bottom_L_0', 'orientation': 'blue_right_R_45'}",position,"['orientation', 'position']",blue_bottom_L_0,0,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,1781.5475698,1783.6033347000002,,,1792.6696935,1792.6696935,1792.6696935,2,3.243195600000149,1795.9308915000001,1795.9308915000001,1795.9308915000001,1795.9308915000001,1795.9308915000001,1795.9308915000001,1795.9308915000001,1795.9308915000001,None,None,None,,,,,,,,,,1781.5475698,1781.5475698,None,,1790.457699,1792.6696935,1781.5475698,1781.5475698,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['blue_right_X_0', 'red_right_Z_0', 'blue_top_L_0', 'blue_right_C_45']","{'color': 'red_right_Z_0', 'position': 'blue_top_L_0', 'orientation': 'blue_right_C_45'}",orientation,"['orientation', 'position']",blue_right_C_45,3,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,1795.9308915000001,1797.9887509,,,1806.4733246,1806.4733246,1806.4733246,4,3.423134100000084,1809.9142476000002,1809.9142476000002,1809.9142476000002,1809.9142476000002,1809.9142476000002,1809.9142476000002,1809.9142476000002,1809.9142476000002,None,None,None,,,,,,,,,,1795.9308915000001,1795.9308915000001,None,,1804.2531015,1806.4733246,1795.9308915000001,1795.9308915000001,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['red_left_L_45', 'blue_left_F_0', 'red_left_L_0', 'red_bottom_X_0']","{'color': 'blue_left_F_0', 'position': 'red_bottom_X_0', 'orientation': 'red_left_L_45'}",orientation,"['color', 'orientation']",red_left_L_45,0,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,1809.9142476000002,1811.9808945,,,1820.6484001,1820.6484001,1820.6484001,1,2.016998300000182,1822.6975249000002,1822.6975249000002,1822.6975249000002,1822.6975249000002,1822.6975249000002,1822.6975249000002,1822.6975249000002,1822.6975249000002,None,None,None,,,,,,,,,,1809.9142476000002,1809.9142476000002,None,,1818.6282832000002,1820.6484001,1809.9142476000002,1809.9142476000002,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['red_right_T_0', 'red_right_J_45', 'blue_right_L_45', 'red_top_P_45']","{'color': 'blue_right_L_45', 'position': 'red_top_P_45', 'orientation': 'red_right_T_0'}",color,"['color', 'orientation']",blue_right_L_45,2,2,letter,3,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,1822.6975249000002,1824.7518126,,,1833.4320141000003,1833.4320141000003,1833.4320141000003,3,1.7770783000001984,1835.255947,1840.1903890000003,1835.255947,1840.1903890000003,1835.255947,1840.1903890000003,1835.255947,1840.1903890000003,25.833333333333332,3.904009600000336,space,,,4.887859999999932,,,,,,,1822.6975249000002,1822.6975249000002,None,,1831.4140679000002,1833.4320141000003,1822.6975249000002,1822.6975249000002,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['red_left_S_45', 'red_bottom_V_0', 'red_bottom_V_45', 'blue_bottom_J_45']","{'color': 'blue_bottom_J_45', 'position': 'red_left_S_45', 'orientation': 'red_bottom_V_0'}",color,['color'],blue_bottom_J_45,3,1,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,1842.6143345,1844.6716601000003,,,1853.1643098,1853.1643098,1853.1643098,4,0.8053707000000259,1853.9976314,1853.9976314,1853.9976314,1853.9976314,1853.9976314,1853.9976314,1853.9976314,1853.9976314,None,None,None,,,,,,,,,,1840.1903890000003,1840.1903890000003,space,2.401491199999896,1850.9505755,1853.1643098,,,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['red_right_P_0', 'blue_top_L_0', 'red_top_M_45', 'red_top_Z_0']","{'color': 'blue_top_L_0', 'position': 'red_right_P_0', 'orientation': 'red_top_M_45'}",color,['color'],blue_top_L_0,1,1,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,1853.9976314,1856.0532771000003,,,1864.7233974,1864.7233974,1864.7233974,2,1.0460975000002009,1865.797798,1865.797798,1865.797798,1865.797798,1865.797798,1865.797798,1865.797798,1865.797798,None,None,None,,,,,,,,,,1853.9976314,1853.9976314,None,,1862.7062547,1864.7233974,1853.9976314,1853.9976314,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['blue_left_L_45', 'red_left_D_45', 'red_right_P_45', 'red_left_G_0']","{'color': 'blue_left_L_45', 'position': 'red_right_P_45', 'orientation': 'red_left_G_0'}",orientation,['orientation'],red_left_G_0,3,1,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,1865.797798,1867.854046,,,1876.3417948000001,1876.3417948000001,1876.3417948000001,4,0.6517965000003869,1877.0144119000001,1877.0144119000001,1877.0144119000001,1877.0144119000001,1877.0144119000001,1877.0144119000001,1877.0144119000001,1877.0144119000001,None,None,None,,,,,,,,,,1865.797798,1865.797798,None,,1874.3213762,1876.3417948000001,1865.797798,1865.797798,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['blue_bottom_N_0', 'blue_left_J_45', 'red_bottom_G_45', 'blue_bottom_M_45']","{'color': 'red_bottom_G_45', 'position': 'blue_left_J_45', 'orientation': 'blue_bottom_N_0'}",position,['position'],blue_left_J_45,1,1,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,1877.0144119000001,1879.0735758,,,1887.5486197,1887.5486197,1887.5486197,2,0.4445509000003085,1888.0143535000002,1888.0143535000002,1888.0143535000002,1888.0143535000002,1888.0143535000002,1888.0143535000002,1888.0143535000002,1888.0143535000002,None,None,None,,,,,,,,,,1877.0144119000001,1877.0144119000001,None,,1885.5226838000003,1887.5486197,1877.0144119000001,1877.0144119000001,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['blue_left_W_0', 'blue_top_K_0', 'blue_top_D_45', 'red_top_X_0']","{'color': 'red_top_X_0', 'position': 'blue_left_W_0', 'orientation': 'blue_top_D_45'}",orientation,['orientation'],blue_top_D_45,2,1,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,1888.0143535000002,1890.0682624,,,1898.7420357,1898.7420357,1898.7420357,3,1.0819304000002603,1899.8475041000002,1899.8475041000002,1899.8475041000002,1899.8475041000002,1899.8475041000002,1899.8475041000002,1899.8475041000002,1899.8475041000002,None,None,None,,,,,,,,,,1888.0143535000002,1888.0143535000002,None,,1896.7231335000001,1898.7420357,1888.0143535000002,1888.0143535000002,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['blue_bottom_T_0', 'blue_top_M_45', 'blue_top_T_0', 'red_top_M_0']","{'color': 'red_top_M_0', 'position': 'blue_bottom_T_0', 'orientation': 'blue_top_M_45'}",color,['color'],red_top_M_0,3,1,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,1899.8475041000002,1901.9036020000003,,,1910.3841348,1910.3841348,1910.3841348,4,2.009228200000166,1912.4143091,1912.4143091,1912.4143091,1912.4143091,1912.4143091,1912.4143091,1912.4143091,1912.4143091,None,None,None,,,,,,,,,,1899.8475041000002,1899.8475041000002,None,,1908.1661104,1910.3841348,1899.8475041000002,1899.8475041000002,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['red_bottom_K_0', 'blue_bottom_B_45', 'red_left_C_45', 'red_bottom_M_45']","{'color': 'blue_bottom_B_45', 'position': 'red_left_C_45', 'orientation': 'red_bottom_K_0'}",position,['position'],red_left_C_45,2,1,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,1912.4143091,1914.4688772,,,1922.9489640000002,1922.9489640000002,1922.9489640000002,2,2.051006600000278,1925.0309812,1925.0309812,1925.0309812,1925.0309812,1925.0309812,1925.0309812,1925.0309812,1925.0309812,None,None,None,,,,,,,,,,1912.4143091,1912.4143091,None,,1920.9259938,1922.9489640000002,1912.4143091,1912.4143091,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['blue_bottom_G_0', 'blue_top_N_45', 'red_bottom_K_45', 'blue_bottom_Q_45']","{'color': 'red_bottom_K_45', 'position': 'blue_top_N_45', 'orientation': 'blue_bottom_G_0'}",position,['position'],blue_top_N_45,1,1,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,1925.0309812,1927.0879903,,,1935.7561180000002,1935.7561180000002,1935.7561180000002,2,0.724383899999907,1936.4976242000002,1936.4976242000002,1936.4976242000002,1936.4976242000002,1936.4976242000002,1936.4976242000002,1936.4976242000002,1936.4976242000002,None,None,None,,,,,,,,,,1925.0309812,1925.0309812,None,,1933.7423392,1935.7561180000002,1925.0309812,1925.0309812,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['red_left_M_45', 'blue_left_X_45', 'red_top_S_45', 'red_left_H_0']","{'color': 'blue_left_X_45', 'position': 'red_top_S_45', 'orientation': 'red_left_H_0'}",orientation,['orientation'],red_left_H_0,3,1,letter,3,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,6,,,,,,,,,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,1936.4976242000002,1938.5517089,,,1947.2201323,1947.2201323,1947.2201323,4,0.8454478000004428,1948.1236543,1952.883025,1948.1236543,1952.883025,1948.1236543,1952.883025,1948.1236543,1952.883025,12.87037037037037,3.8874445999999807,space,,,4.692571100000464,,,,,,,1936.4976242000002,1936.4976242000002,None,,1945.1972534000001,1947.2201323,1936.4976242000002,1936.4976242000002,,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
