sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,cue_before_text.started,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,polygon.stopped,cue_before_text.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_movie.started,block_intro_text.stopped,block_intro_key.stopped,presentation_letter.started,presentation_letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"['red_left_F_0', 'red_left_S_45', 'blue_left_J_0', 'red_top_X_0']","{'color': 'blue_left_J_0', 'position': 'red_top_X_0', 'orientation': 'red_left_S_45'}",color,"['color', 'orientation', 'position']",blue_left_J_0,2,3,letter,2,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,21,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,1655.2714549005032,,,1666.209648700431,1666.209648700431,1666.209648700431,3,2.3227118998765945,1668.5977002996951,1671.7539713000879,1668.5977002996951,1671.7539713000879,1668.5977002996951,1671.7539713000879,1668.5977002996951,1671.7539713000879,25.158730158730158,2.3977771997451782,space,,,,1657.325474999845,3.085190599784255,,,,,,,1655.2714549005032,1655.2714549005032,None,,,1655.2714549005032,1655.2714549005032,1663.9886961001903,1666.209648700431,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['R_Head_Y_Back', 'R_Base_Y_For', 'L_Base_Y_For', 'R_Base_Z_Back']","{'laterality': 'L_Base_Y_For', 'localisation': 'R_Head_Y_Back', 'movement': 'R_Base_Z_Back'}",movement,"['laterality', 'localisation', 'movement']",R_Base_Z_Back,3,3,robot,3,True,False,"['robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\R_Base_Z_Back.mp4,21,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,1674.308929800056,,,1691.0251774005592,1691.0251774005592,1691.0251774005592,4,1.323115499690175,1692.3778338003904,1692.3778338003904,1692.3778338003904,1692.3778338003904,1692.3778338003904,1692.3778338003904,1692.3778338003904,1692.3778338003904,None,None,None,,,,,,,,,,,,1671.7539713000879,1671.7539713000879,space,2.5289098992943764,1687.4681965997443,,,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['R_Torso_X_Back', 'L_Head_X_For', 'R_Head_X_Back', 'R_Head_Z_For']","{'laterality': 'L_Head_X_For', 'localisation': 'R_Torso_X_Back', 'movement': 'R_Head_Z_For'}",localisation,"['laterality', 'localisation', 'movement']",R_Torso_X_Back,0,3,robot,3,False,False,"['robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\R_Torso_X_Back.mp4,21,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,1692.3778338003904,,,1709.2109569003806,1709.2109569003806,1709.2109569003806,1,1.0638602003455162,1710.2964398004115,1710.2964398004115,1710.2964398004115,1710.2964398004115,1710.2964398004115,1710.2964398004115,1710.2964398004115,1710.2964398004115,None,None,None,,,,1694.4652954004705,,,,,,,,1692.3778338003904,1692.3778338003904,None,,1705.5537798004225,1692.3778338003904,1692.3778338003904,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['R_Arm_X_Back', 'L_Arm_Z_For', 'L_Arm_X_Back', 'L_Torso_X_For']","{'laterality': 'R_Arm_X_Back', 'localisation': 'L_Torso_X_For', 'movement': 'L_Arm_Z_For'}",movement,"['laterality', 'localisation', 'movement']",L_Arm_Z_For,1,3,robot,3,False,False,"['robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4']",robot_stimuli\L_Arm_Z_For.mp4,21,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,1710.2964398004115,,,1727.2297366000712,1727.2297366000712,1727.2297366000712,2,1.437365099787712,1728.6992998998612,1728.6992998998612,1728.6992998998612,1728.6992998998612,1728.6992998998612,1728.6992998998612,1728.6992998998612,1728.6992998998612,None,None,None,,,,1712.400643300265,,,,,,,,1710.2964398004115,1710.2964398004115,None,,1723.572579599917,1710.2964398004115,1710.2964398004115,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['R_Arm_Z_Back', 'L_Base_Z_For', 'R_Base_X_Back', 'R_Base_Z_For']","{'laterality': 'L_Base_Z_For', 'localisation': 'R_Arm_Z_Back', 'movement': 'R_Base_X_Back'}",laterality,"['laterality', 'localisation', 'movement']",L_Base_Z_For,1,3,robot,3,False,False,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4']",robot_stimuli\L_Base_Z_For.mp4,21,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,1728.6992998998612,,,1745.5825348999351,1745.5825348999351,1745.5825348999351,2,1.292224899865687,1746.9018240002915,1746.9018240002915,1746.9018240002915,1746.9018240002915,1746.9018240002915,1746.9018240002915,1746.9018240002915,1746.9018240002915,None,None,None,,,,1730.7867703996599,,,,,,,,1728.6992998998612,1728.6992998998612,None,,1741.9421079996973,1728.6992998998612,1728.6992998998612,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['L_Head_Y_For', 'R_Head_Y_For', 'R_Torso_Y_Back', 'R_Head_Z_Back']","{'laterality': 'L_Head_Y_For', 'localisation': 'R_Torso_Y_Back', 'movement': 'R_Head_Z_Back'}",localisation,"['laterality', 'localisation', 'movement']",R_Torso_Y_Back,2,3,robot,3,False,False,"['robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,21,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,1746.9018240002915,,,1763.7850462999195,1763.7850462999195,1763.7850462999195,3,2.5697755003347993,1766.3734983000904,1766.3734983000904,1766.3734983000904,1766.3734983000904,1766.3734983000904,1766.3734983000904,1766.3734983000904,1766.3734983000904,None,None,None,,,,1748.989288800396,,,,,,,,1746.9018240002915,1746.9018240002915,None,,1760.1446080002934,1746.9018240002915,1746.9018240002915,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['R_Arm_Y_Back', 'L_Arm_X_For', 'R_Base_X_Back', 'R_Arm_X_For']","{'laterality': 'L_Arm_X_For', 'localisation': 'R_Base_X_Back', 'movement': 'R_Arm_Y_Back'}",localisation,"['laterality', 'localisation', 'movement']",R_Base_X_Back,2,3,robot,3,False,False,"['robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4']",robot_stimuli\R_Base_X_Back.mp4,21,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,1766.3734983000904,,,1783.2400038000196,1783.2400038000196,1783.2400038000196,3,2.8188271997496486,1786.0789526998997,1786.0789526998997,1786.0789526998997,1786.0789526998997,1786.0789526998997,1786.0789526998997,1786.0789526998997,1786.0789526998997,None,None,None,,,,1768.4609564999118,,,,,,,,1766.3734983000904,1766.3734983000904,None,,1779.6162173002958,1766.3734983000904,1766.3734983000904,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['L_Head_X_Back', 'R_Head_Z_Back', 'R_Head_X_For', 'R_Base_X_Back']","{'laterality': 'L_Head_X_Back', 'localisation': 'R_Base_X_Back', 'movement': 'R_Head_Z_Back'}",laterality,"['laterality', 'localisation', 'movement']",L_Head_X_Back,0,3,robot,3,False,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\L_Head_X_Back.mp4,21,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,1786.0789526998997,,,1802.9788509001955,1802.9788509001955,1802.9788509001955,3,2.200109999626875,1805.199888699688,1805.199888699688,1805.199888699688,1805.199888699688,1805.199888699688,1805.199888699688,1805.199888699688,1805.199888699688,None,None,None,,,,1788.1663867998868,,,,,,,,1786.0789526998997,1786.0789526998997,None,,1799.3383550001308,1786.0789526998997,1786.0789526998997,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['L_Arm_Z_For', 'R_Arm_Z_Back', 'L_Arm_X_Back', 'L_Base_Z_For']","{'laterality': 'R_Arm_Z_Back', 'localisation': 'L_Base_Z_For', 'movement': 'L_Arm_X_Back'}",laterality,"['laterality', 'localisation', 'movement']",R_Arm_Z_Back,1,3,robot,3,False,False,"['robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,21,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,1805.199888699688,,,1822.0831014998257,1822.0831014998257,1822.0831014998257,2,2.2245145002380013,1824.337534500286,1824.337534500286,1824.337534500286,1824.337534500286,1824.337534500286,1824.337534500286,1824.337534500286,1824.337534500286,None,None,None,,,,1807.2873116005212,,,,,,,,1805.199888699688,1805.199888699688,None,,1818.4426266998053,1805.199888699688,1805.199888699688,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['R_Head_Z_For', 'L_Head_X_For', 'R_Head_X_Back', 'R_Torso_X_Back']","{'laterality': 'L_Head_X_For', 'localisation': 'R_Torso_X_Back', 'movement': 'R_Head_Z_For'}",movement,"['laterality', 'localisation', 'movement']",R_Head_Z_For,0,3,robot,3,False,True,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4']",robot_stimuli\R_Head_Z_For.mp4,21,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,1824.337534500286,,,1841.170694200322,1841.170694200322,1841.170694200322,1,3.2166036004200578,1844.443780099973,1849.2031624997035,1844.443780099973,1849.2031624997035,1844.443780099973,1849.2031624997035,1844.443780099973,1849.2031624997035,51.507936507936506,3.516324399970472,space,,,,1826.4250306002796,4.678828199394047,,,,,,,1824.337534500286,1824.337534500286,None,,1837.5139810005203,1824.337534500286,1824.337534500286,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['R_Base_X_For', 'L_Torso_X_For', 'L_Base_X_Back', 'L_Base_Y_Back']","{'laterality': 'R_Base_X_For', 'localisation': 'L_Torso_X_For', 'movement': 'L_Base_Y_Back'}",movement,['movement'],L_Base_Y_Back,3,1,robot,3,True,False,"['robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\L_Base_Y_Back.mp4,21,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,1856.8682468999177,,,1873.5677709998563,1873.5677709998563,1873.5677709998563,4,0.5709301000460982,1874.1689512003213,1874.1689512003213,1874.1689512003213,1874.1689512003213,1874.1689512003213,1874.1689512003213,1874.1689512003213,1874.1689512003213,None,None,None,,,,,,,,,,,,1849.2031624997035,1849.2031624997035,space,7.6397885996848345,1869.9773671999574,,,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['R_Base_Z_Back', 'R_Arm_Y_Back', 'R_Arm_Z_Back', 'L_Arm_Z_Back']","{'laterality': 'L_Arm_Z_Back', 'localisation': 'R_Base_Z_Back', 'movement': 'R_Arm_Y_Back'}",localisation,['localisation'],R_Base_Z_Back,0,1,robot,3,False,False,"['robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4']",robot_stimuli\R_Base_Z_Back.mp4,21,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,1874.1689512003213,,,1890.9686710005626,1890.9686710005626,1890.9686710005626,1,0.5781426997855306,1891.5698768999428,1891.5698768999428,1891.5698768999428,1891.5698768999428,1891.5698768999428,1891.5698768999428,1891.5698768999428,1891.5698768999428,None,None,None,,,,1876.256447199732,,,,,,,,1874.1689512003213,1874.1689512003213,None,,1887.3115071002394,1874.1689512003213,1874.1689512003213,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['L_Head_X_For', 'L_Head_Y_Back', 'L_Base_X_Back', 'R_Head_X_For']","{'laterality': 'R_Head_X_For', 'localisation': 'L_Base_X_Back', 'movement': 'L_Head_Y_Back'}",movement,['movement'],L_Head_Y_Back,1,1,robot,3,False,False,"['robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\L_Head_Y_Back.mp4,21,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,1891.5698768999428,,,1908.3696034001186,1908.3696034001186,1908.3696034001186,2,0.44896099995821714,1908.8371951999143,1908.8371951999143,1908.8371951999143,1908.8371951999143,1908.8371951999143,1908.8371951999143,1908.8371951999143,1908.8371951999143,None,None,None,,,,1893.6573307998478,,,,,,,,1891.5698768999428,1891.5698768999428,None,,1904.7291430998594,1891.5698768999428,1891.5698768999428,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['R_Arm_Z_Back', 'R_Arm_Y_For', 'L_Arm_Z_Back', 'R_Torso_Z_Back']","{'laterality': 'L_Arm_Z_Back', 'localisation': 'R_Torso_Z_Back', 'movement': 'R_Arm_Y_For'}",localisation,['localisation'],R_Torso_Z_Back,3,1,robot,3,False,False,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4']",robot_stimuli\R_Torso_Z_Back.mp4,21,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,1908.8371951999143,,,1925.5700925001875,1925.5700925001875,1925.5700925001875,4,0.36048989929258823,1925.954221200198,1925.954221200198,1925.954221200198,1925.954221200198,1925.954221200198,1925.954221200198,1925.954221200198,1925.954221200198,None,None,None,,,,1910.9079852001742,,,,,,,,1908.8371951999143,1908.8371951999143,None,,1921.9296506997198,1908.8371951999143,1908.8371951999143,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['L_Torso_X_Back', 'L_Arm_Z_For', 'L_Torso_Z_Back', 'R_Torso_Z_For']","{'laterality': 'R_Torso_Z_For', 'localisation': 'L_Arm_Z_For', 'movement': 'L_Torso_X_Back'}",laterality,['laterality'],R_Torso_Z_For,3,1,robot,3,False,False,"['robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\R_Torso_Z_For.mp4,21,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,1925.954221200198,,,1942.7205603998154,1942.7205603998154,1942.7205603998154,4,0.4020342994481325,1943.1547435997054,1943.1547435997054,1943.1547435997054,1943.1547435997054,1943.1547435997054,1943.1547435997054,1943.1547435997054,1943.1547435997054,None,None,None,,,,1928.041691799648,,,,,,,,1925.954221200198,1925.954221200198,None,,1939.0800739005208,1925.954221200198,1925.954221200198,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['L_Arm_X_For', 'L_Arm_Y_Back', 'L_Head_X_Back', 'R_Arm_X_For']","{'laterality': 'R_Arm_X_For', 'localisation': 'L_Head_X_Back', 'movement': 'L_Arm_Y_Back'}",laterality,['laterality'],R_Arm_X_For,3,1,robot,3,False,False,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4']",robot_stimuli\R_Arm_X_For.mp4,21,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,1943.1547435997054,,,1960.0546519001946,1960.0546519001946,1960.0546519001946,4,0.35571879986673594,1960.4387424997985,1960.4387424997985,1960.4387424997985,1960.4387424997985,1960.4387424997985,1960.4387424997985,1960.4387424997985,1960.4387424997985,None,None,None,,,,1945.225582100451,,,,,,,,1943.1547435997054,1943.1547435997054,None,,1956.3974802000448,1943.1547435997054,1943.1547435997054,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['L_Base_Z_For', 'R_Arm_Z_For', 'L_Arm_X_For', 'L_Arm_Z_For']","{'laterality': 'R_Arm_Z_For', 'localisation': 'L_Base_Z_For', 'movement': 'L_Arm_X_For'}",movement,['movement'],L_Arm_X_For,2,1,robot,3,False,False,"['robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4']",robot_stimuli\L_Arm_X_For.mp4,21,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,1960.4387424997985,,,1977.3387015005574,1977.3387015005574,1977.3387015005574,3,0.48008619993925095,1977.839673500508,1977.839673500508,1977.839673500508,1977.839673500508,1977.839673500508,1977.839673500508,1977.839673500508,1977.839673500508,None,None,None,,,,1962.526228800416,,,,,,,,1960.4387424997985,1960.4387424997985,None,,1973.7149392003193,1960.4387424997985,1960.4387424997985,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['R_Base_Y_For', 'L_Base_Z_Back', 'L_Torso_Y_For', 'L_Base_Y_For']","{'laterality': 'R_Base_Y_For', 'localisation': 'L_Torso_Y_For', 'movement': 'L_Base_Z_Back'}",laterality,['laterality'],R_Base_Y_For,0,1,robot,3,False,False,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Base_Y_For.mp4']",robot_stimuli\R_Base_Y_For.mp4,21,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,1977.839673500508,,,1994.622686699964,1994.622686699964,1994.622686699964,1,0.275845299474895,1994.9232878005132,1994.9232878005132,1994.9232878005132,1994.9232878005132,1994.9232878005132,1994.9232878005132,1994.9232878005132,1994.9232878005132,None,None,None,,,,1979.9271493004635,,,,,,,,1977.839673500508,1977.839673500508,None,,1991.0824119998142,1977.839673500508,1977.839673500508,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['R_Base_Y_For', 'R_Base_X_For', 'R_Torso_Y_Back', 'L_Base_Y_Back']","{'laterality': 'L_Base_Y_Back', 'localisation': 'R_Torso_Y_Back', 'movement': 'R_Base_X_For'}",localisation,['localisation'],R_Torso_Y_Back,2,1,robot,3,False,True,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,21,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,1994.9232878005132,,,2011.6729410998523,2011.6729410998523,2011.6729410998523,3,0.4413896994665265,2012.1739271003753,2019.4548757001758,2012.1739271003753,2019.4548757001758,2012.1739271003753,2019.4548757001758,2012.1739271003753,2019.4548757001758,34.04761904761905,6.522670700214803,space,,,,1997.0107861999422,7.221942599862814,,,,,,,1994.9232878005132,1994.9232878005132,None,,2008.0825406005606,1994.9232878005132,1994.9232878005132,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['R_Head_Y_For', 'R_Head_X_For', 'R_Torso_X_For', 'L_Head_X_Back']","{'laterality': 'L_Head_X_Back', 'localisation': 'R_Torso_X_For', 'movement': 'R_Head_Y_For'}",localisation,"['localisation', 'movement']",R_Torso_X_For,2,2,robot,3,True,False,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4']",robot_stimuli\R_Torso_X_For.mp4,21,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,2046.6751784002408,,,2063.558443300426,2063.558443300426,2063.558443300426,3,6.052618999965489,2069.637031899765,2069.637031899765,2069.637031899765,2069.637031899765,2069.637031899765,2069.637031899765,2069.637031899765,2069.637031899765,None,None,None,,,,,,,,,,,,2019.4548757001758,2019.4548757001758,space,27.1882195007056,2059.934596899897,,,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['R_Head_X_Back', 'R_Arm_X_Back', 'R_Head_Y_For', 'L_Head_X_For']","{'laterality': 'L_Head_X_For', 'localisation': 'R_Arm_X_Back', 'movement': 'R_Head_Y_For'}",laterality,"['laterality', 'localisation']",L_Head_X_For,3,2,robot,3,False,False,"['robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\L_Head_X_For.mp4,21,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,2069.637031899765,,,2086.4534900998697,2086.4534900998697,2086.4534900998697,4,1.7972937999293208,2088.2737119002268,2088.2737119002268,2088.2737119002268,2088.2737119002268,2088.2737119002268,2088.2737119002268,2088.2737119002268,2088.2737119002268,None,None,None,,,,2071.7244778005406,,,,,,,,2069.637031899765,2069.637031899765,None,,2082.8965031001717,2069.637031899765,2069.637031899765,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['R_Head_X_For', 'R_Head_Z_Back', 'L_Head_X_Back', 'R_Arm_X_For']","{'laterality': 'L_Head_X_Back', 'localisation': 'R_Arm_X_For', 'movement': 'R_Head_Z_Back'}",movement,"['laterality', 'movement']",R_Head_Z_Back,1,2,robot,3,False,False,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4']",robot_stimuli\R_Head_Z_Back.mp4,21,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,2088.2737119002268,,,2105.1736561004072,2105.1736561004072,2105.1736561004072,2,3.156639000400901,2108.3632479999214,2108.3632479999214,2108.3632479999214,2108.3632479999214,2108.3632479999214,2108.3632479999214,2108.3632479999214,2108.3632479999214,None,None,None,,,,2090.3611909002066,,,,,,,,2088.2737119002268,2088.2737119002268,None,,2101.516442700289,2088.2737119002268,2088.2737119002268,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['R_Arm_X_Back', 'L_Head_X_Back', 'L_Arm_Y_For', 'L_Arm_X_Back']","{'laterality': 'R_Arm_X_Back', 'localisation': 'L_Head_X_Back', 'movement': 'L_Arm_Y_For'}",localisation,"['laterality', 'localisation']",L_Head_X_Back,1,2,robot,3,False,False,"['robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4']",robot_stimuli\L_Head_X_Back.mp4,21,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,2108.3632479999214,,,2125.246445200406,2125.246445200406,2125.246445200406,2,1.2042962005361915,2126.482238699682,2126.482238699682,2126.482238699682,2126.482238699682,2126.482238699682,2126.482238699682,2126.482238699682,2126.482238699682,None,None,None,,,,2110.4507009005174,,,,,,,,2108.3632479999214,2108.3632479999214,None,,2121.605969700031,2108.3632479999214,2108.3632479999214,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
"['R_Arm_X_Back', 'L_Arm_Z_For', 'L_Torso_X_For', 'L_Arm_X_Back']","{'laterality': 'R_Arm_X_Back', 'localisation': 'L_Torso_X_For', 'movement': 'L_Arm_Z_For'}",laterality,"['laterality', 'localisation']",R_Arm_X_Back,0,2,robot,3,False,False,"['robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4']",robot_stimuli\R_Arm_X_Back.mp4,21,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,2126.482238699682,,,2143.3492660997435,2143.3492660997435,2143.3492660997435,1,1.8539663003757596,2145.235827700235,2145.235827700235,2145.235827700235,2145.235827700235,2145.235827700235,2145.235827700235,2145.235827700235,2145.235827700235,None,None,None,,,,2128.5697594005615,,,,,,,,2126.482238699682,2126.482238699682,None,,2139.7082475004718,2126.482238699682,2126.482238699682,,,21,001,2024-09-24_17h43.06.174,robot_cogshifting_sign,2022.2.5,59.85773034537992,
