sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,cue_before_text.started,cue_before_text.stopped,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['blue_top_X_0', 'blue_top_M_45', 'blue_right_V_45', 'red_top_C_45']","{'color': 'red_top_C_45', 'position': 'blue_right_V_45', 'orientation': 'blue_top_X_0'}",color,['color'],red_top_C_45,3,1,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,1440.0269793,1442.0809418,,,1450.7648218,1450.7648218,1450.7648218,4,0.036233999999822686,1450.8269682999999,1450.8269682999999,1450.8269682999999,1450.8269682999999,1450.8269682999999,1450.8269682999999,1450.8269682999999,1450.8269682999999,None,None,None,,,,,,,,,,1440.0269793,1440.0269793,None,,1448.7429123999998,1450.7648218,1440.0269793,1440.0269793,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['red_right_B_45', 'red_bottom_M_0', 'red_right_X_0', 'blue_right_G_0']","{'color': 'blue_right_G_0', 'position': 'red_bottom_M_0', 'orientation': 'red_right_B_45'}",position,['position'],red_bottom_M_0,1,1,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,1450.8269682999999,1452.8807451999999,,,1461.5676869,1461.5676869,1461.5676869,2,0.19276769999977716,1461.7768354999998,1461.7768354999998,1461.7768354999998,1461.7768354999998,1461.7768354999998,1461.7768354999998,1461.7768354999998,1461.7768354999998,None,None,None,,,,,,,,,,1450.8269682999999,1450.8269682999999,None,,1459.3542911999998,1461.5676869,1450.8269682999999,1450.8269682999999,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['red_bottom_Q_0', 'blue_top_K_0', 'red_top_R_45', 'red_top_C_0']","{'color': 'blue_top_K_0', 'position': 'red_bottom_Q_0', 'orientation': 'red_top_R_45'}",position,['position'],red_bottom_Q_0,0,1,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,1461.7768354999998,1463.8391190999998,,,1472.3075293999998,1472.3075293999998,1472.3075293999998,1,0.26134459999993,1472.5935791999998,1472.5935791999998,1472.5935791999998,1472.5935791999998,1472.5935791999998,1472.5935791999998,1472.5935791999998,1472.5935791999998,None,None,None,,,,,,,,,,1461.7768354999998,1461.7768354999998,None,,1470.2939834,1472.3075293999998,1461.7768354999998,1461.7768354999998,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['blue_left_R_0', 'red_left_S_0', 'red_left_K_45', 'red_top_K_0']","{'color': 'blue_left_R_0', 'position': 'red_top_K_0', 'orientation': 'red_left_K_45'}",color,['color'],blue_left_R_0,0,1,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,1472.5935791999998,1474.6472344,,,1483.7291008,1483.7291008,1483.7291008,1,0.20813739999984193,1483.9604877,1483.9604877,1483.9604877,1483.9604877,1483.9604877,1483.9604877,1483.9604877,1483.9604877,None,None,None,,,,,,,,,,1472.5935791999998,1472.5935791999998,None,,1481.5126131999998,1483.7291008,1472.5935791999998,1472.5935791999998,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['red_bottom_R_45', 'blue_bottom_M_45', 'red_bottom_F_0', 'red_right_C_45']","{'color': 'blue_bottom_M_45', 'position': 'red_right_C_45', 'orientation': 'red_bottom_F_0'}",orientation,['orientation'],red_bottom_F_0,2,1,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,1483.9604877,1486.0159658,,,1494.6944858,1494.6944858,1494.6944858,3,0.2909178999997408,1495.0108160999998,1495.0108160999998,1495.0108160999998,1495.0108160999998,1495.0108160999998,1495.0108160999998,1495.0108160999998,1495.0108160999998,None,None,None,,,,,,,,,,1483.9604877,1483.9604877,None,,1492.4803878999999,1494.6944858,1483.9604877,1483.9604877,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['blue_top_N_0', 'blue_left_C_0', 'blue_left_K_45', 'red_left_Z_0']","{'color': 'red_left_Z_0', 'position': 'blue_top_N_0', 'orientation': 'blue_left_K_45'}",position,['position'],blue_top_N_0,0,1,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,1495.0108160999998,1497.0654986999998,,,1505.5445931,1505.5445931,1505.5445931,1,0.35153110000000254,1505.9270262999999,1505.9270262999999,1505.9270262999999,1505.9270262999999,1505.9270262999999,1505.9270262999999,1505.9270262999999,1505.9270262999999,None,None,None,,,,,,,,,,1495.0108160999998,1495.0108160999998,None,,1503.5202860999998,1505.5445931,1495.0108160999998,1495.0108160999998,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['red_top_T_0', 'blue_top_B_45', 'blue_bottom_G_0', 'blue_top_D_0']","{'color': 'red_top_T_0', 'position': 'blue_bottom_G_0', 'orientation': 'blue_top_B_45'}",color,['color'],red_top_T_0,0,1,letter,3,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,1505.9270262999999,1507.9892596999998,,,1516.6578814,1516.6578814,1516.6578814,1,0.40726699999994764,1517.1190087999998,1520.9702498,1517.1190087999998,1520.9702498,1517.1190087999998,1520.9702498,1517.1190087999998,1520.9702498,23.67283950617283,3.007683100000122,space,,,3.809379099999788,,,,,,,1505.9270262999999,1505.9270262999999,None,,1514.4449975,1516.6578814,1505.9270262999999,1505.9270262999999,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['red_left_P_45', 'red_bottom_F_0', 'red_left_D_0', 'blue_left_X_0']","{'color': 'blue_left_X_0', 'position': 'red_bottom_F_0', 'orientation': 'red_left_P_45'}",color,"['color', 'orientation']",blue_left_X_0,3,2,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,1524.0270191,1526.0826869,,,1534.7668053,1534.7668053,1534.7668053,4,0.5227406000000343,1535.3102967999998,1535.3102967999998,1535.3102967999998,1535.3102967999998,1535.3102967999998,1535.3102967999998,1535.3102967999998,1535.3102967999998,None,None,None,,,,,,,,,,1520.9702498,1520.9702498,space,3.0311494999997564,1532.7537728,1534.7668053,,,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['red_bottom_K_0', 'red_bottom_S_45', 'blue_bottom_H_45', 'red_top_T_45']","{'color': 'blue_bottom_H_45', 'position': 'red_top_T_45', 'orientation': 'red_bottom_K_0'}",color,"['color', 'position']",blue_bottom_H_45,2,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,1535.3102967999998,1537.3685019,,,1546.0417837999998,1546.0417837999998,1546.0417837999998,3,0.392158499999951,1546.4603235,1546.4603235,1546.4603235,1546.4603235,1546.4603235,1546.4603235,1546.4603235,1546.4603235,None,None,None,,,,,,,,,,1535.3102967999998,1535.3102967999998,None,,1544.022792,1546.0417837999998,1535.3102967999998,1535.3102967999998,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['blue_bottom_H_0', 'blue_bottom_J_45', 'red_bottom_N_45', 'blue_left_L_45']","{'color': 'red_bottom_N_45', 'position': 'blue_left_L_45', 'orientation': 'blue_bottom_H_0'}",position,"['orientation', 'position']",blue_left_L_45,3,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,1546.4603235,1548.5139728,,,1557.3893573999999,1557.3893573999999,1557.3893573999999,4,1.6116378999999057,1559.0271323,1559.0271323,1559.0271323,1559.0271323,1559.0271323,1559.0271323,1559.0271323,1559.0271323,None,None,None,,,,,,,,,,1546.4603235,1546.4603235,None,,1555.3692055,1557.3893573999999,1546.4603235,1546.4603235,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['blue_right_C_0', 'blue_left_G_45', 'red_left_K_0', 'blue_left_G_0']","{'color': 'red_left_K_0', 'position': 'blue_right_C_0', 'orientation': 'blue_left_G_45'}",color,"['color', 'orientation']",red_left_K_0,2,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,1559.0271323,1561.0794458999999,,,1569.9609298999999,1569.9609298999999,1569.9609298999999,1,16.807685199999824,1586.7938763,1586.7938763,1586.7938763,1586.7938763,1586.7938763,1586.7938763,1586.7938763,1586.7938763,None,None,None,,,,,,,,,,1559.0271323,1559.0271323,None,,1567.7520132,1569.9609298999999,1559.0271323,1559.0271323,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['red_right_C_0', 'blue_right_L_0', 'blue_bottom_X_0', 'blue_right_G_45']","{'color': 'red_right_C_0', 'position': 'blue_bottom_X_0', 'orientation': 'blue_right_G_45'}",orientation,"['orientation', 'position']",blue_right_G_45,3,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,1586.7938763,1588.8502678,,,1597.5266212,1597.5266212,1597.5266212,4,1.466618299999837,1599.0111164,1599.0111164,1599.0111164,1599.0111164,1599.0111164,1599.0111164,1599.0111164,1599.0111164,None,None,None,,,,,,,,,,1586.7938763,1586.7938763,None,,1595.5050061,1597.5266212,1586.7938763,1586.7938763,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['blue_bottom_M_0', 'blue_top_H_45', 'red_bottom_W_45', 'blue_bottom_P_45']","{'color': 'red_bottom_W_45', 'position': 'blue_top_H_45', 'orientation': 'blue_bottom_M_0'}",orientation,"['color', 'orientation']",blue_bottom_M_0,0,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,1599.0111164,1601.0662833,,,1609.7729866,1609.7729866,1609.7729866,1,1.3008065999998877,1611.0938437999998,1611.0938437999998,1611.0938437999998,1611.0938437999998,1611.0938437999998,1611.0938437999998,1611.0938437999998,1611.0938437999998,None,None,None,,,,,,,,,,1599.0111164,1599.0111164,None,,1607.7585345,1609.7729866,1599.0111164,1599.0111164,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['red_top_P_0', 'blue_top_Q_45', 'red_top_R_45', 'red_right_W_45']","{'color': 'blue_top_Q_45', 'position': 'red_right_W_45', 'orientation': 'red_top_P_0'}",orientation,"['orientation', 'position']",red_top_P_0,0,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,1611.0938437999998,1613.1451392,,,1622.0123219,1622.0123219,1622.0123219,1,2.566441800000021,1624.6105152999999,1624.6105152999999,1624.6105152999999,1624.6105152999999,1624.6105152999999,1624.6105152999999,1624.6105152999999,1624.6105152999999,None,None,None,,,,,,,,,,1611.0938437999998,1611.0938437999998,None,,1619.8025977999998,1622.0123219,1611.0938437999998,1611.0938437999998,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['blue_right_D_0', 'red_right_R_45', 'blue_bottom_D_45', 'blue_right_H_45']","{'color': 'red_right_R_45', 'position': 'blue_bottom_D_45', 'orientation': 'blue_right_D_0'}",position,"['color', 'position']",blue_bottom_D_45,2,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,1624.6105152999999,1626.6740363,,,1635.3486403,1635.3486403,1635.3486403,2,103.58872429999987,1738.960595,1738.960595,1738.960595,1738.960595,1738.960595,1738.960595,1738.960595,1738.960595,None,None,None,,,,,,,,,,1624.6105152999999,1624.6105152999999,None,,1633.1349928,1635.3486403,1624.6105152999999,1624.6105152999999,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['red_left_Q_0', 'blue_right_X_0', 'blue_left_B_45', 'blue_left_J_0']","{'color': 'red_left_Q_0', 'position': 'blue_right_X_0', 'orientation': 'blue_left_B_45'}",position,"['color', 'position']",blue_right_X_0,1,2,letter,3,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,1738.960595,1741.0151308,,,1749.8984074999998,1749.8984074999998,1749.8984074999998,2,1.0301734000000948,1750.9884221,1753.5261893,1750.9884221,1753.5261893,1750.9884221,1753.5261893,1750.9884221,1753.5261893,50.370370370370374,2.090843500000119,space,,,2.4768570000000096,,,,,,,1738.960595,1738.960595,None,,1747.6801719,1749.8984074999998,1738.960595,1738.960595,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['red_bottom_X_0', 'blue_bottom_T_45', 'blue_left_Q_0', 'blue_bottom_H_0']","{'color': 'red_bottom_X_0', 'position': 'blue_left_Q_0', 'orientation': 'blue_bottom_T_45'}",position,"['color', 'orientation', 'position']",blue_left_Q_0,2,3,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,1754.6940823,1756.7536205,,,1765.2236237,1765.2236237,1765.2236237,3,1.4804929999996972,1766.7273802999998,1766.7273802999998,1766.7273802999998,1766.7273802999998,1766.7273802999998,1766.7273802999998,1766.7273802999998,1766.7273802999998,None,None,None,,,,,,,,,,1753.5261893,1753.5261893,space,1.1395151999999058,1763.2083054,1765.2236237,,,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['red_right_R_0', 'blue_bottom_Z_0', 'blue_right_P_0', 'blue_right_T_45']","{'color': 'red_right_R_0', 'position': 'blue_bottom_Z_0', 'orientation': 'blue_right_T_45'}",orientation,"['color', 'orientation', 'position']",blue_right_T_45,3,3,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,1766.7273802999998,1768.7815618,,,1777.8686965,1777.8686965,1777.8686965,4,1.6919073000000395,1779.5775947,1779.5775947,1779.5775947,1779.5775947,1779.5775947,1779.5775947,1779.5775947,1779.5775947,None,None,None,,,,,,,,,,1766.7273802999998,1766.7273802999998,None,,1775.6539578,1777.8686965,1766.7273802999998,1766.7273802999998,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['blue_left_L_45', 'blue_right_W_0', 'red_left_N_0', 'blue_left_C_0']","{'color': 'red_left_N_0', 'position': 'blue_right_W_0', 'orientation': 'blue_left_L_45'}",orientation,"['color', 'orientation', 'position']",blue_left_L_45,0,3,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,1779.5775947,1781.6319629999998,,,1790.1100817,1790.1100817,1790.1100817,1,3.2518039999998933,1793.3940725,1793.3940725,1793.3940725,1793.3940725,1793.3940725,1793.3940725,1793.3940725,1793.3940725,None,None,None,,,,,,,,,,1779.5775947,1779.5775947,None,,1787.8962921,1790.1100817,1779.5775947,1779.5775947,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['blue_bottom_Q_45', 'blue_top_X_45', 'red_top_T_45', 'blue_top_C_0']","{'color': 'red_top_T_45', 'position': 'blue_bottom_Q_45', 'orientation': 'blue_top_C_0'}",orientation,"['color', 'orientation', 'position']",blue_top_C_0,3,3,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,1793.3940725,1795.4531198,,,1804.1324992,1804.1324992,1804.1324992,4,1.4608434999999105,1805.6109777,1805.6109777,1805.6109777,1805.6109777,1805.6109777,1805.6109777,1805.6109777,1805.6109777,None,None,None,,,,,,,,,,1793.3940725,1793.3940725,None,,1801.9130033,1804.1324992,1793.3940725,1793.3940725,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['red_left_T_45', 'red_top_B_0', 'blue_left_L_0', 'red_left_B_0']","{'color': 'blue_left_L_0', 'position': 'red_top_B_0', 'orientation': 'red_left_T_45'}",position,"['color', 'orientation', 'position']",red_top_B_0,1,3,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,1805.6109777,1807.6807881999998,,,1816.7601719,1816.7601719,1816.7601719,2,2.60002939999994,1819.3774712,1819.3774712,1819.3774712,1819.3774712,1819.3774712,1819.3774712,1819.3774712,1819.3774712,None,None,None,,,,,,,,,,1805.6109777,1805.6109777,None,,1814.5479489999998,1816.7601719,1805.6109777,1805.6109777,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['blue_left_P_0', 'blue_top_M_45', 'red_left_P_45', 'blue_left_X_45']","{'color': 'red_left_P_45', 'position': 'blue_top_M_45', 'orientation': 'blue_left_P_0'}",color,"['color', 'orientation', 'position']",red_left_P_45,2,3,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,1819.3774712,1821.4406319,,,1830.1275698,1830.1275698,1830.1275698,3,0.8253271999998475,1830.9775448999999,1830.9775448999999,1830.9775448999999,1830.9775448999999,1830.9775448999999,1830.9775448999999,1830.9775448999999,1830.9775448999999,None,None,None,,,,,,,,,,1819.3774712,1819.3774712,None,,1828.1033687,1830.1275698,1819.3774712,1819.3774712,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['blue_top_T_45', 'blue_right_Q_0', 'red_right_H_45', 'blue_right_X_45']","{'color': 'red_right_H_45', 'position': 'blue_top_T_45', 'orientation': 'blue_right_Q_0'}",position,"['color', 'orientation', 'position']",blue_top_T_45,0,3,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,1830.9775448999999,1833.0309547,,,1841.5161859,1841.5161859,1841.5161859,1,1.4930013999998124,1843.0276657999998,1843.0276657999998,1843.0276657999998,1843.0276657999998,1843.0276657999998,1843.0276657999998,1843.0276657999998,1843.0276657999998,None,None,None,,,,,,,,,,1830.9775448999999,1830.9775448999999,None,,1839.4950537999998,1841.5161859,1830.9775448999999,1830.9775448999999,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['blue_top_J_45', 'blue_left_S_45', 'blue_top_D_0', 'red_top_L_45']","{'color': 'red_top_L_45', 'position': 'blue_left_S_45', 'orientation': 'blue_top_D_0'}",color,"['color', 'orientation', 'position']",red_top_L_45,3,3,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,1843.0276657999998,1845.0817794,,,1853.5594706999998,1853.5594706999998,1853.5594706999998,4,0.7613446999997819,1854.3442513,1854.3442513,1854.3442513,1854.3442513,1854.3442513,1854.3442513,1854.3442513,1854.3442513,None,None,None,,,,,,,,,,1843.0276657999998,1843.0276657999998,None,,1851.3464729999998,1853.5594706999998,1843.0276657999998,1843.0276657999998,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['blue_top_S_45', 'blue_bottom_L_45', 'red_bottom_S_45', 'blue_bottom_S_0']","{'color': 'red_bottom_S_45', 'position': 'blue_top_S_45', 'orientation': 'blue_bottom_S_0'}",color,"['color', 'orientation', 'position']",red_bottom_S_45,2,3,letter,3,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,1854.3442513,1856.3992796,,,1865.0729939999999,1865.0729939999999,1865.0729939999999,4,0.6802800999997913,1865.802573,1868.0433349,1865.802573,1868.0433349,1865.802573,1868.0433349,1865.802573,1868.0433349,49.75308641975309,1.585314500000095,space,,,2.1911338000001166,,,,,,,1854.3442513,1854.3442513,None,,1863.0590197,1865.0729939999999,1854.3442513,1854.3442513,,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
"['L_Head_X_For', 'L_Head_Z_Back', 'L_Base_X_For', 'R_Head_X_For']","{'laterality': 'R_Head_X_For', 'localisation': 'L_Base_X_For', 'movement': 'L_Head_Z_Back'}",movement,"['localisation', 'movement']",L_Head_Z_Back,1,2,robot,4,True,False,"['robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\L_Head_Z_Back.mp4,2,,,,,,,,,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,1869.1944366999999,1871.2793652999999,,,1885.969394,1885.969394,1885.969394,3,2.9679001999999315,1888.9608598,1888.9608598,1888.9608598,1888.9608598,1888.9608598,1888.9608598,1888.9608598,1888.9608598,None,None,None,,,,,,,,,,1868.0433349,1868.0433349,space,1.118541199999882,,,,,1882.3232383999998,2,001,2024-07-05_10h21.00.613,robot_cogshifting_sign,2022.2.5,59.99214102952281,
