sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,cue_before_text.started,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,polygon.stopped,cue_before_text.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_movie.started,block_intro_text.stopped,block_intro_key.stopped,presentation_letter.started,presentation_letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"['blue_right_W_0', 'blue_top_V_0', 'red_right_B_0', 'blue_right_P_45']","{'color': 'red_right_B_0', 'position': 'blue_top_V_0', 'orientation': 'blue_right_P_45'}",orientation,"['color', 'orientation']",blue_right_P_45,3,2,letter,2,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,15,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,1352.444884300232,,,1362.982279700227,1362.982279700227,1362.982279700227,4,7.106040499638766,1370.1463939002715,1375.1228585001081,1370.1463939002715,1375.1228585001081,1370.1463939002715,1375.1228585001081,1370.1463939002715,1375.1228585001081,57.06349206349206,4.218496200162917,space,,,,1354.4989897003397,4.910133100114763,,,,,,,1352.444884300232,1352.444884300232,None,,,1352.444884300232,1352.444884300232,1360.9618441001512,1362.982279700227,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['R_Arm_Z_For', 'R_Arm_X_Back', 'L_Arm_X_For', 'R_Torso_X_For']","{'laterality': 'L_Arm_X_For', 'localisation': 'R_Torso_X_For', 'movement': 'R_Arm_Z_For'}",movement,"['laterality', 'localisation', 'movement']",R_Arm_Z_For,0,3,robot,3,True,False,"['robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4']",robot_stimuli\R_Arm_Z_For.mp4,15,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,1387.1298299003392,,,1404.046408600174,1404.046408600174,1404.046408600174,1,6.617950400337577,1410.6928803003393,1410.6928803003393,1410.6928803003393,1410.6928803003393,1410.6928803003393,1410.6928803003393,1410.6928803003393,1410.6928803003393,None,None,None,,,,,,,,,,,,1375.1228585001081,1375.1228585001081,space,11.99043140001595,1400.3892864002846,,,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['R_Head_Z_For', 'L_Head_X_Back', 'R_Torso_X_Back', 'R_Head_X_For']","{'laterality': 'L_Head_X_Back', 'localisation': 'R_Torso_X_Back', 'movement': 'R_Head_Z_For'}",localisation,"['laterality', 'localisation', 'movement']",R_Torso_X_Back,2,3,robot,3,False,False,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\R_Torso_X_Back.mp4,15,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,1410.6928803003393,,,1427.5927732000127,1427.5927732000127,1427.5927732000127,3,2.0235513001680374,1429.646844400093,1429.646844400093,1429.646844400093,1429.646844400093,1429.646844400093,1429.646844400093,1429.646844400093,1429.646844400093,None,None,None,,,,1412.7803282001987,,,,,,,,1410.6928803003393,1410.6928803003393,None,,1423.9523082999513,1410.6928803003393,1410.6928803003393,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['L_Head_Z_Back', 'L_Arm_Z_Back', 'L_Arm_X_For', 'R_Arm_Z_For']","{'laterality': 'R_Arm_Z_For', 'localisation': 'L_Head_Z_Back', 'movement': 'L_Arm_X_For'}",movement,"['laterality', 'localisation', 'movement']",L_Arm_X_For,2,3,robot,3,False,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\L_Arm_X_For.mp4,15,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,1429.646844400093,,,1446.530069600325,1446.530069600325,1446.530069600325,3,5.287262899801135,1451.8404721003026,1451.8404721003026,1451.8404721003026,1451.8404721003026,1451.8404721003026,1451.8404721003026,1451.8404721003026,1451.8404721003026,None,None,None,,,,1431.7343393000774,,,,,,,,1429.646844400093,1429.646844400093,None,,1442.889587700367,1429.646844400093,1429.646844400093,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['R_Torso_Y_Back', 'L_Torso_Z_Back', 'L_Base_Y_Back', 'L_Torso_Y_For']","{'laterality': 'R_Torso_Y_Back', 'localisation': 'L_Base_Y_Back', 'movement': 'L_Torso_Z_Back'}",laterality,"['laterality', 'localisation', 'movement']",R_Torso_Y_Back,0,3,robot,3,False,False,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,15,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,1451.8404721003026,,,1468.5400765002705,1468.5400765002705,1468.5400765002705,1,1.7809534003026783,1470.3436310999095,1470.3436310999095,1470.3436310999095,1470.3436310999095,1470.3436310999095,1470.3436310999095,1470.3436310999095,1470.3436310999095,None,None,None,,,,1453.9279883001,,,,,,,,1451.8404721003026,1451.8404721003026,None,,1464.8996003000066,1451.8404721003026,1451.8404721003026,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['L_Arm_Z_For', 'L_Head_X_For', 'R_Head_Z_For', 'L_Head_Z_For']","{'laterality': 'R_Head_Z_For', 'localisation': 'L_Arm_Z_For', 'movement': 'L_Head_X_For'}",movement,"['laterality', 'localisation', 'movement']",L_Head_X_For,1,3,robot,3,False,False,"['robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4']",robot_stimuli\L_Head_X_For.mp4,15,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,1470.3436310999095,,,1487.1767115001567,1487.1767115001567,1487.1767115001567,2,2.3284916998818517,1489.531347699929,1489.531347699929,1489.531347699929,1489.531347699929,1489.531347699929,1489.531347699929,1489.531347699929,1489.531347699929,None,None,None,,,,1472.4310393002816,,,,,,,,1470.3436310999095,1470.3436310999095,None,,1483.5362724000588,1470.3436310999095,1470.3436310999095,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['L_Head_Y_Back', 'L_Torso_X_For', 'R_Torso_Y_For', 'L_Torso_Y_Back']","{'laterality': 'R_Torso_Y_For', 'localisation': 'L_Head_Y_Back', 'movement': 'L_Torso_X_For'}",localisation,"['laterality', 'localisation', 'movement']",L_Head_Y_Back,0,3,robot,3,False,False,"['robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4']",robot_stimuli\L_Head_Y_Back.mp4,15,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,1489.531347699929,,,1506.2977114999667,1506.2977114999667,1506.2977114999667,1,1.2628957000561059,1507.5835977001116,1507.5835977001116,1507.5835977001116,1507.5835977001116,1507.5835977001116,1507.5835977001116,1507.5835977001116,1507.5835977001116,None,None,None,,,,1491.6188089000061,,,,,,,,1489.531347699929,1489.531347699929,None,,1502.774151599966,1489.531347699929,1489.531347699929,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['L_Base_Y_Back', 'L_Base_Z_Back', 'R_Base_Z_Back', 'L_Torso_Z_For']","{'laterality': 'R_Base_Z_Back', 'localisation': 'L_Torso_Z_For', 'movement': 'L_Base_Y_Back'}",laterality,"['laterality', 'localisation', 'movement']",R_Base_Z_Back,2,3,robot,3,False,False,"['robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4']",robot_stimuli\R_Base_Z_Back.mp4,15,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,1507.5835977001116,,,1524.3499195999466,1524.3499195999466,1524.3499195999466,3,1.9155096001923084,1526.2870509000495,1526.2870509000495,1526.2870509000495,1526.2870509000495,1526.2870509000495,1526.2870509000495,1526.2870509000495,1526.2870509000495,None,None,None,,,,1509.671056699939,,,,,,,,1507.5835977001116,1507.5835977001116,None,,1520.6927404999733,1507.5835977001116,1507.5835977001116,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['L_Torso_X_Back', 'L_Head_Z_For', 'R_Head_X_For', 'L_Head_X_For']","{'laterality': 'R_Head_X_For', 'localisation': 'L_Torso_X_Back', 'movement': 'L_Head_Z_For'}",localisation,"['laterality', 'localisation', 'movement']",L_Torso_X_Back,0,3,robot,3,False,False,"['robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\L_Torso_X_Back.mp4,15,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,1526.2870509000495,,,1543.1201790999621,1543.1201790999621,1543.1201790999621,1,1.480733399745077,1544.6231486001052,1544.6231486001052,1544.6231486001052,1544.6231486001052,1544.6231486001052,1544.6231486001052,1544.6231486001052,1544.6231486001052,None,None,None,,,,1528.374526000116,,,,,,,,1526.2870509000495,1526.2870509000495,None,,1539.5465015000664,1526.2870509000495,1526.2870509000495,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['R_Torso_Y_Back', 'L_Torso_Y_For', 'R_Head_Y_Back', 'R_Torso_X_For']","{'laterality': 'L_Torso_Y_For', 'localisation': 'R_Head_Y_Back', 'movement': 'R_Torso_X_For'}",laterality,"['laterality', 'localisation', 'movement']",L_Torso_Y_For,1,3,robot,3,False,True,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4']",robot_stimuli\L_Torso_Y_For.mp4,15,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,1544.6231486001052,,,1561.506372100208,1561.506372100208,1561.506372100208,2,4.430695899762213,1565.9985646000132,1568.754001900088,1565.9985646000132,1568.754001900088,1565.9985646000132,1568.754001900088,1565.9985646000132,1568.754001900088,75.7936507936508,2.030932900030166,space,,,,1546.7106353999116,2.690086000133306,,,,,,,1544.6231486001052,1544.6231486001052,None,,1557.8658994999714,1544.6231486001052,1544.6231486001052,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['L_Head_Y_For', 'R_Torso_Y_Back', 'R_Head_Y_For', 'R_Head_X_Back']","{'laterality': 'L_Head_Y_For', 'localisation': 'R_Torso_Y_Back', 'movement': 'R_Head_X_Back'}",movement,['movement'],R_Head_X_Back,3,1,robot,3,True,False,"['robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4']",robot_stimuli\R_Head_X_Back.mp4,15,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,1570.440642000176,,,1587.34057520004,1587.34057520004,1587.34057520004,4,0.7804407998919487,1588.1421213001013,1588.1421213001013,1588.1421213001013,1588.1421213001013,1588.1421213001013,1588.1421213001013,1588.1421213001013,1588.1421213001013,None,None,None,,,,,,,,,,,,1568.754001900088,1568.754001900088,space,1.6630611000582576,1583.7001014002599,,,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['R_Arm_Z_Back', 'R_Torso_X_For', 'L_Torso_Z_Back', 'R_Torso_Z_For']","{'laterality': 'L_Torso_Z_Back', 'localisation': 'R_Arm_Z_Back', 'movement': 'R_Torso_X_For'}",laterality,['laterality'],L_Torso_Z_Back,2,1,robot,3,False,False,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\L_Torso_Z_Back.mp4,15,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,1588.1421213001013,,,1604.908469100017,1604.908469100017,1604.908469100017,3,0.3408532999455929,1605.2758785001934,1605.2758785001934,1605.2758785001934,1605.2758785001934,1605.2758785001934,1605.2758785001934,1605.2758785001934,1605.2758785001934,None,None,None,,,,1590.2296162000857,,,,,,,,1588.1421213001013,1588.1421213001013,None,,1601.2680275002494,1588.1421213001013,1588.1421213001013,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['L_Head_X_Back', 'R_Arm_X_Back', 'R_Head_Y_For', 'R_Head_X_For']","{'laterality': 'L_Head_X_Back', 'localisation': 'R_Arm_X_Back', 'movement': 'R_Head_Y_For'}",laterality,['laterality'],L_Head_X_Back,0,1,robot,3,False,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\L_Head_X_Back.mp4,15,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,1605.2758785001934,,,1622.1590845999308,1622.1590845999308,1622.1590845999308,1,0.8898534001782537,1623.077581200283,1623.077581200283,1623.077581200283,1623.077581200283,1623.077581200283,1623.077581200283,1623.077581200283,1623.077581200283,None,None,None,,,,1607.363307100255,,,,,,,,1605.2758785001934,1605.2758785001934,None,,1618.535326400306,1605.2758785001934,1605.2758785001934,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['L_Head_Y_For', 'R_Head_X_For', 'L_Arm_X_Back', 'L_Head_X_For']","{'laterality': 'R_Head_X_For', 'localisation': 'L_Arm_X_Back', 'movement': 'L_Head_Y_For'}",laterality,['laterality'],R_Head_X_For,1,1,robot,3,False,False,"['robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\R_Head_X_For.mp4,15,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,1623.077581200283,,,1639.9107524999417,1639.9107524999417,1639.9107524999417,2,0.4496104996651411,1640.3782838000916,1640.3782838000916,1640.3782838000916,1640.3782838000916,1640.3782838000916,1640.3782838000916,1640.3782838000916,1640.3782838000916,None,None,None,,,,1625.165036899969,,,,,,,,1623.077581200283,1623.077581200283,None,,1636.3370557003655,1623.077581200283,1623.077581200283,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['L_Torso_Y_For', 'L_Arm_X_Back', 'L_Arm_Y_Back', 'R_Arm_Y_Back']","{'laterality': 'R_Arm_Y_Back', 'localisation': 'L_Torso_Y_For', 'movement': 'L_Arm_X_Back'}",localisation,['localisation'],L_Torso_Y_For,0,1,robot,3,False,False,"['robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4']",robot_stimuli\L_Torso_Y_For.mp4,15,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,1640.3782838000916,,,1657.2782434001565,1657.2782434001565,1657.2782434001565,1,0.8344761999323964,1658.129915300291,1658.129915300291,1658.129915300291,1658.129915300291,1658.129915300291,1658.129915300291,1658.129915300291,1658.129915300291,None,None,None,,,,1642.4657431999221,,,,,,,,1640.3782838000916,1640.3782838000916,None,,1653.6210456001572,1640.3782838000916,1640.3782838000916,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['R_Base_Z_Back', 'L_Arm_Z_For', 'R_Arm_Z_Back', 'R_Arm_X_Back']","{'laterality': 'L_Arm_Z_For', 'localisation': 'R_Base_Z_Back', 'movement': 'R_Arm_X_Back'}",movement,['movement'],R_Arm_X_Back,3,1,robot,3,False,False,"['robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\R_Arm_X_Back.mp4,15,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,1658.129915300291,,,1674.9129405999556,1674.9129405999556,1674.9129405999556,4,0.8319143000990152,1675.764619000256,1675.764619000256,1675.764619000256,1675.764619000256,1675.764619000256,1675.764619000256,1675.764619000256,1675.764619000256,None,None,None,,,,1660.217358800117,,,,,,,,1658.129915300291,1658.129915300291,None,,1671.2724502999336,1658.129915300291,1658.129915300291,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['L_Base_X_Back', 'R_Base_X_For', 'L_Base_Y_Back', 'L_Arm_X_For']","{'laterality': 'R_Base_X_For', 'localisation': 'L_Arm_X_For', 'movement': 'L_Base_Y_Back'}",localisation,['localisation'],L_Arm_X_For,3,1,robot,3,False,False,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\L_Arm_X_For.mp4,15,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,1675.764619000256,,,1692.4642103002407,1692.4642103002407,1692.4642103002407,4,0.4405204998329282,1692.9317335002124,1692.9317335002124,1692.9317335002124,1692.9317335002124,1692.9317335002124,1692.9317335002124,1692.9317335002124,1692.9317335002124,None,None,None,,,,1677.8521372000687,,,,,,,,1675.764619000256,1675.764619000256,None,,1688.8069699001499,1675.764619000256,1675.764619000256,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['L_Arm_Z_For', 'L_Arm_Y_Back', 'L_Base_Y_Back', 'R_Arm_Y_For']","{'laterality': 'R_Arm_Y_For', 'localisation': 'L_Base_Y_Back', 'movement': 'L_Arm_Z_For'}",localisation,['localisation'],L_Base_Y_Back,2,1,robot,3,False,False,"['robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\L_Base_Y_Back.mp4,15,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,1692.9317335002124,,,1709.6312839002348,1709.6312839002348,1709.6312839002348,3,0.8659097999334335,1710.516363200266,1710.516363200266,1710.516363200266,1710.516363200266,1710.516363200266,1710.516363200266,1710.516363200266,1710.516363200266,None,None,None,,,,1695.019317700062,,,,,,,,1692.9317335002124,1692.9317335002124,None,,1706.1077004000545,1692.9317335002124,1692.9317335002124,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['L_Torso_Z_Back', 'R_Torso_Z_For', 'R_Torso_Y_For', 'R_Arm_Z_Back']","{'laterality': 'L_Torso_Z_Back', 'localisation': 'R_Arm_Z_Back', 'movement': 'R_Torso_Y_For'}",movement,['movement'],R_Torso_Y_For,2,1,robot,3,False,True,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4']",robot_stimuli\R_Torso_Y_For.mp4,15,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,1710.516363200266,,,1727.2659538001753,1727.2659538001753,1727.2659538001753,3,0.26287780003622174,1727.5833173999563,1730.088203100022,1727.5833173999563,1730.088203100022,1727.5833173999563,1730.088203100022,1727.5833173999563,1730.088203100022,43.57142857142857,2.0134469997137785,space,,,,1712.6038069003262,2.4417674001306295,,,,,,,1710.516363200266,1710.516363200266,None,,1723.6255124001764,1710.516363200266,1710.516363200266,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['L_Torso_Y_Back', 'R_Head_Y_Back', 'L_Head_Y_Back', 'L_Head_X_Back']","{'laterality': 'R_Head_Y_Back', 'localisation': 'L_Torso_Y_Back', 'movement': 'L_Head_X_Back'}",movement,"['localisation', 'movement']",L_Head_X_Back,3,2,robot,3,True,False,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4']",robot_stimuli\L_Head_X_Back.mp4,15,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,1731.8583904001862,,,1748.5913256001659,1748.5913256001659,1748.5913256001659,4,1.5769850998185575,1750.194483899977,1750.194483899977,1750.194483899977,1750.194483899977,1750.194483899977,1750.194483899977,1750.194483899977,1750.194483899977,None,None,None,,,,,,,,,,,,1730.088203100022,1730.088203100022,space,1.744104899931699,1744.9675022000447,,,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['L_Head_X_Back', 'R_Head_Z_For', 'R_Arm_X_For', 'R_Head_X_For']","{'laterality': 'L_Head_X_Back', 'localisation': 'R_Arm_X_For', 'movement': 'R_Head_Z_For'}",laterality,"['laterality', 'movement']",L_Head_X_Back,0,2,robot,3,False,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\L_Head_X_Back.mp4,15,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,1750.194483899977,,,1767.1110976999626,1767.1110976999626,1767.1110976999626,2,2.601683000102639,1769.7329557002522,1769.7329557002522,1769.7329557002522,1769.7329557002522,1769.7329557002522,1769.7329557002522,1769.7329557002522,1769.7329557002522,None,None,None,,,,1752.2819261001423,,,,,,,,1750.194483899977,1750.194483899977,None,,1763.4706017002463,1750.194483899977,1750.194483899977,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['R_Base_Z_Back', 'R_Base_X_For', 'R_Head_Z_For', 'L_Base_Z_For']","{'laterality': 'L_Base_Z_For', 'localisation': 'R_Head_Z_For', 'movement': 'R_Base_X_For'}",localisation,"['localisation', 'movement']",R_Head_Z_For,2,2,robot,3,False,False,"['robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\R_Head_Z_For.mp4,15,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,1769.7329557002522,,,1786.4492136002518,1786.4492136002518,1786.4492136002518,3,1.455660100094974,1787.9354276000522,1787.9354276000522,1787.9354276000522,1787.9354276000522,1787.9354276000522,1787.9354276000522,1787.9354276000522,1787.9354276000522,None,None,None,,,,1771.8204219001345,,,,,,,,1769.7329557002522,1769.7329557002522,None,,1782.8087361003272,1769.7329557002522,1769.7329557002522,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['L_Torso_Y_Back', 'R_Torso_Z_Back', 'L_Torso_Z_For', 'L_Arm_Z_Back']","{'laterality': 'R_Torso_Z_Back', 'localisation': 'L_Arm_Z_Back', 'movement': 'L_Torso_Y_Back'}",movement,"['localisation', 'movement']",L_Torso_Y_Back,0,2,robot,3,False,False,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,15,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,1787.9354276000522,,,1804.718485600315,1804.718485600315,1804.718485600315,1,2.5458941999822855,1807.2901825001463,1807.2901825001463,1807.2901825001463,1807.2901825001463,1807.2901825001463,1807.2901825001463,1807.2901825001463,1807.2901825001463,None,None,None,,,,1790.0228810003027,,,,,,,,1787.9354276000522,1787.9354276000522,None,,1801.0779943000525,1787.9354276000522,1787.9354276000522,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
"['R_Torso_Y_Back', 'R_Base_Y_Back', 'L_Torso_Y_For', 'R_Torso_Z_Back']","{'laterality': 'L_Torso_Y_For', 'localisation': 'R_Base_Y_Back', 'movement': 'R_Torso_Z_Back'}",localisation,"['localisation', 'movement']",R_Base_Y_Back,1,2,robot,3,False,False,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4']",robot_stimuli\R_Base_Y_Back.mp4,15,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,1807.2901825001463,,,1824.173417800106,1824.173417800106,1824.173417800106,2,2.9388624001294374,1827.129233600106,1827.129233600106,1827.129233600106,1827.129233600106,1827.129233600106,1827.129233600106,1827.129233600106,1827.129233600106,None,None,None,,,,1809.3776782001369,,,,,,,,1807.2901825001463,1807.2901825001463,None,,1820.5496474001557,1807.2901825001463,1807.2901825001463,,,15,001,2024-09-09_15h54.46.895,robot_cogshifting_sign,2022.2.5,59.87418051244051,
