sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,cue_before_text.started,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,polygon.stopped,cue_before_text.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['L_Arm_X_Back', 'R_Arm_Z_Back', 'L_Arm_Z_Back', 'L_Torso_Z_Back']","{'laterality': 'R_Arm_Z_Back', 'localisation': 'L_Torso_Z_Back', 'movement': 'L_Arm_X_Back'}",localisation,"['laterality', 'localisation', 'movement']",L_Torso_Z_Back,3,3,robot,2,False,True,"['robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4']",robot_stimuli\L_Torso_Z_Back.mp4,14,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,1420.9073871998116,,,1437.6737571000122,1437.6737571000122,1437.6737571000122,4,3.918601400218904,1441.6482501998544,1446.4410106996074,1441.6482501998544,1446.4410106996074,1441.6482501998544,1446.4410106996074,1441.6482501998544,1446.4410106996074,59.12698412698413,3.8335624001920223,space,,,,1422.9948652996682,4.712301599793136,,,,,,,1420.9073871998116,1420.9073871998116,None,,,,1420.9073871998116,1420.9073871998116,1434.1668708999641,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['red_right_F_45', 'blue_bottom_B_45', 'blue_right_T_0', 'blue_right_Q_45']","{'color': 'red_right_F_45', 'position': 'blue_bottom_B_45', 'orientation': 'blue_right_T_0'}",orientation,"['color', 'orientation', 'position']",blue_right_T_0,2,3,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,1516.1615529996343,,,1527.1164978998713,1527.1164978998713,1527.1164978998713,3,2.187214399687946,1529.3208180000074,1529.3208180000074,1529.3208180000074,1529.3208180000074,1529.3208180000074,1529.3208180000074,1529.3208180000074,1529.3208180000074,None,None,None,,,,,,,,,,,,1446.4410106996074,1446.4410106996074,space,69.69503349997103,1524.8955212999135,1527.1164978998713,,,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['red_left_Q_45', 'blue_right_Z_45', 'blue_left_J_45', 'blue_left_G_0']","{'color': 'red_left_Q_45', 'position': 'blue_right_Z_45', 'orientation': 'blue_left_G_0'}",position,"['color', 'orientation', 'position']",blue_right_Z_45,1,3,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,1529.3208180000074,,,1539.657805999741,1539.657805999741,1539.657805999741,2,1.2305097002536058,1540.9102876996621,1540.9102876996621,1540.9102876996621,1540.9102876996621,1540.9102876996621,1540.9102876996621,1540.9102876996621,1540.9102876996621,None,None,None,,,,1531.3748160996474,,,,,,,,1529.3208180000074,1529.3208180000074,None,,1537.6373971998692,1539.657805999741,1529.3208180000074,1529.3208180000074,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['red_top_Z_0', 'red_left_T_45', 'red_left_B_0', 'blue_left_Z_0']","{'color': 'blue_left_Z_0', 'position': 'red_top_Z_0', 'orientation': 'red_left_T_45'}",orientation,"['color', 'orientation', 'position']",red_left_T_45,1,3,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,1540.9102876996621,,,1551.8651894996874,1551.8651894996874,1551.8651894996874,2,1.503046200145036,1553.3848239998333,1553.3848239998333,1553.3848239998333,1553.3848239998333,1553.3848239998333,1553.3848239998333,1553.3848239998333,1553.3848239998333,None,None,None,,,,1542.9811300998554,,,,,,,,1540.9102876996621,1540.9102876996621,None,,1549.6442026998848,1551.8651894996874,1540.9102876996621,1540.9102876996621,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['blue_right_Q_0', 'blue_right_P_45', 'blue_bottom_B_0', 'red_right_C_0']","{'color': 'red_right_C_0', 'position': 'blue_bottom_B_0', 'orientation': 'blue_right_P_45'}",color,"['color', 'orientation', 'position']",red_right_C_0,3,3,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,1553.3848239998333,,,1563.738561899867,1563.738561899867,1563.738561899867,4,1.5181963997893035,1565.2749055000022,1565.2749055000022,1565.2749055000022,1565.2749055000022,1565.2749055000022,1565.2749055000022,1565.2749055000022,1565.2749055000022,None,None,None,,,,1555.4389033997431,,,,,,,,1553.3848239998333,1553.3848239998333,None,,1561.7180246999487,1563.738561899867,1553.3848239998333,1553.3848239998333,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['red_top_G_45', 'blue_top_S_45', 'red_top_P_0', 'red_bottom_F_45']","{'color': 'blue_top_S_45', 'position': 'red_bottom_F_45', 'orientation': 'red_top_P_0'}",orientation,"['color', 'orientation', 'position']",red_top_P_0,2,3,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,1565.2749055000022,,,1576.229832299985,1576.229832299985,1576.229832299985,3,1.915232999715954,1578.1669573998079,1578.1669573998079,1578.1669573998079,1578.1669573998079,1578.1669573998079,1578.1669573998079,1578.1669573998079,1578.1669573998079,None,None,None,,,,1567.3456901996396,,,,,,,,1565.2749055000022,1565.2749055000022,None,,1574.008863999974,1576.229832299985,1565.2749055000022,1565.2749055000022,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['blue_left_T_0', 'blue_top_V_0', 'blue_top_F_45', 'red_top_B_0']","{'color': 'red_top_B_0', 'position': 'blue_left_T_0', 'orientation': 'blue_top_F_45'}",position,"['color', 'orientation', 'position']",blue_left_T_0,0,3,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,1578.1669573998079,,,1588.9214599998668,1588.9214599998668,1588.9214599998668,1,3.102689300198108,1592.044273399748,1592.044273399748,1592.044273399748,1592.044273399748,1592.044273399748,1592.044273399748,1592.044273399748,1592.044273399748,None,None,None,,,,1580.2378667998128,,,,,,,,1578.1669573998079,1578.1669573998079,None,,1586.8842771998607,1588.9214599998668,1578.1669573998079,1578.1669573998079,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['blue_bottom_T_0', 'blue_right_B_0', 'red_right_J_0', 'blue_right_H_45']","{'color': 'red_right_J_0', 'position': 'blue_bottom_T_0', 'orientation': 'blue_right_H_45'}",color,"['color', 'orientation', 'position']",red_right_J_0,2,3,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,1592.044273399748,,,1603.1995818996802,1603.1995818996802,1603.1995818996802,3,1.7438176004216075,1604.9696926996112,1604.9696926996112,1604.9696926996112,1604.9696926996112,1604.9696926996112,1604.9696926996112,1604.9696926996112,1604.9696926996112,None,None,None,,,,1594.1150535000488,,,,,,,,1592.044273399748,1592.044273399748,None,,1600.9793085996062,1603.1995818996802,1592.044273399748,1592.044273399748,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['blue_right_G_45', 'red_top_P_45', 'blue_top_X_45', 'blue_top_J_0']","{'color': 'red_top_P_45', 'position': 'blue_right_G_45', 'orientation': 'blue_top_J_0'}",position,"['color', 'orientation', 'position']",blue_right_G_45,0,3,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,1604.9696926996112,,,1615.3234572997317,1615.3234572997317,1615.3234572997317,1,3.9641833999194205,1619.3146088998765,1619.3146088998765,1619.3146088998765,1619.3146088998765,1619.3146088998765,1619.3146088998765,1619.3146088998765,1619.3146088998765,None,None,None,,,,1607.0404941998422,,,,,,,,1604.9696926996112,1604.9696926996112,None,,1613.3028231998906,1615.3234572997317,1604.9696926996112,1604.9696926996112,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['blue_left_L_0', 'red_left_R_0', 'red_bottom_T_0', 'red_left_G_45']","{'color': 'blue_left_L_0', 'position': 'red_bottom_T_0', 'orientation': 'red_left_G_45'}",color,"['color', 'orientation', 'position']",blue_left_L_0,0,3,letter,3,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,1619.3146088998765,,,1630.0524316998199,1630.0524316998199,1630.0524316998199,1,1.4920512000098825,1631.6055029998533,1638.7863137996756,1631.6055029998533,1638.7863137996756,1631.6055029998533,1638.7863137996756,1631.6055029998533,1638.7863137996756,30.396825396825395,6.455603300128132,space,,,,1621.3854036000557,7.114015800412744,,,,,,,1619.3146088998765,1619.3146088998765,None,,1627.8314232998528,1630.0524316998199,1619.3146088998765,1619.3146088998765,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['blue_bottom_K_0', 'red_bottom_K_45', 'blue_top_T_45', 'blue_bottom_Q_45']","{'color': 'red_bottom_K_45', 'position': 'blue_top_T_45', 'orientation': 'blue_bottom_K_0'}",color,"['color', 'orientation']",red_bottom_K_45,1,2,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,1643.3619221998379,,,1653.8994062999263,1653.8994062999263,1653.8994062999263,2,0.4207763001322746,1654.3502663997933,1654.3502663997933,1654.3502663997933,1654.3502663997933,1654.3502663997933,1654.3502663997933,1654.3502663997933,1654.3502663997933,None,None,None,,,,,,,,,,,,1638.7863137996756,1638.7863137996756,space,4.549668400082737,1651.8789716996253,1653.8994062999263,,,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['blue_left_Q_0', 'red_left_K_0', 'red_bottom_X_0', 'red_left_N_45']","{'color': 'blue_left_Q_0', 'position': 'red_bottom_X_0', 'orientation': 'red_left_N_45'}",orientation,"['orientation', 'position']",red_left_N_45,3,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,1654.3502663997933,,,1665.288435800001,1665.288435800001,1665.288435800001,3,0.8636186998337507,1666.1735227997415,1666.1735227997415,1666.1735227997415,1666.1735227997415,1666.1735227997415,1666.1735227997415,1666.1735227997415,1666.1735227997415,None,None,None,,,,1656.4043439999223,,,,,,,,1654.3502663997933,1654.3502663997933,None,,1663.0841510999016,1665.288435800001,1654.3502663997933,1654.3502663997933,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['red_bottom_G_45', 'blue_bottom_Z_0', 'blue_top_D_45', 'blue_bottom_B_45']","{'color': 'red_bottom_G_45', 'position': 'blue_top_D_45', 'orientation': 'blue_bottom_Z_0'}",orientation,"['color', 'orientation']",blue_bottom_Z_0,1,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,1666.1735227997415,,,1677.328823799733,1677.328823799733,1677.328823799733,2,2.9907880001701415,1680.3514915998094,1680.3514915998094,1680.3514915998094,1680.3514915998094,1680.3514915998094,1680.3514915998094,1680.3514915998094,1680.3514915998094,None,None,None,,,,1668.2443594997749,,,,,,,,1666.1735227997415,1666.1735227997415,None,,1675.1078162998892,1677.328823799733,1666.1735227997415,1666.1735227997415,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['red_right_F_45', 'red_left_S_45', 'blue_right_Z_45', 'red_right_X_0']","{'color': 'blue_right_Z_45', 'position': 'red_left_S_45', 'orientation': 'red_right_X_0'}",position,"['orientation', 'position']",red_left_S_45,1,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,1680.3514915998094,,,1690.8888780996203,1690.8888780996203,1690.8888780996203,2,0.6949990000575781,1691.6069177999161,1691.6069177999161,1691.6069177999161,1691.6069177999161,1691.6069177999161,1691.6069177999161,1691.6069177999161,1691.6069177999161,None,None,None,,,,1682.405490099918,,,,,,,,1680.3514915998094,1680.3514915998094,None,,1688.6678667999804,1690.8888780996203,1680.3514915998094,1680.3514915998094,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['blue_bottom_K_45', 'blue_bottom_K_0', 'blue_right_V_45', 'red_bottom_M_45']","{'color': 'red_bottom_M_45', 'position': 'blue_right_V_45', 'orientation': 'blue_bottom_K_0'}",color,"['color', 'position']",red_bottom_M_45,3,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,1691.6069177999161,,,1702.5617926996201,1702.5617926996201,1702.5617926996201,4,0.47824699990451336,1703.0627788999118,1703.0627788999118,1703.0627788999118,1703.0627788999118,1703.0627788999118,1703.0627788999118,1703.0627788999118,1703.0627788999118,None,None,None,,,,1693.6777039999142,,,,,,,,1691.6069177999161,1691.6069177999161,None,,1700.340818699915,1702.5617926996201,1691.6069177999161,1691.6069177999161,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['blue_left_H_45', 'blue_right_N_45', 'red_right_H_45', 'blue_right_J_0']","{'color': 'red_right_H_45', 'position': 'blue_left_H_45', 'orientation': 'blue_right_J_0'}",color,"['color', 'position']",red_right_H_45,2,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,1703.0627788999118,,,1713.8172805998474,1713.8172805998474,1713.8172805998474,3,2.541994799859822,1716.3890338996425,1716.3890338996425,1716.3890338996425,1716.3890338996425,1716.3890338996425,1716.3890338996425,1716.3890338996425,1716.3890338996425,None,None,None,,,,1705.1336651998572,,,,,,,,1703.0627788999118,1703.0627788999118,None,,1711.596354499925,1713.8172805998474,1703.0627788999118,1703.0627788999118,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['red_left_K_0', 'blue_bottom_B_0', 'blue_left_C_0', 'blue_left_C_45']","{'color': 'red_left_K_0', 'position': 'blue_bottom_B_0', 'orientation': 'blue_left_C_45'}",position,"['color', 'position']",blue_bottom_B_0,1,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,1716.3890338996425,,,1727.1268160999753,1727.1268160999753,1727.1268160999753,2,1.2012846996076405,1728.3458964000456,1728.3458964000456,1728.3458964000456,1728.3458964000456,1728.3458964000456,1728.3458964000456,1728.3458964000456,1728.3458964000456,None,None,None,,,,1718.4598204996437,,,,,,,,1716.3890338996425,1716.3890338996425,None,,1724.90587519994,1727.1268160999753,1716.3890338996425,1716.3890338996425,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['blue_right_G_0', 'red_right_M_0', 'red_top_D_0', 'red_right_T_45']","{'color': 'blue_right_G_0', 'position': 'red_top_D_0', 'orientation': 'red_right_T_45'}",orientation,"['orientation', 'position']",red_right_T_45,3,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,1728.3458964000456,,,1738.9167194999754,1738.9167194999754,1738.9167194999754,4,1.6111830999143422,1740.5532342996448,1740.5532342996448,1740.5532342996448,1740.5532342996448,1740.5532342996448,1740.5532342996448,1740.5532342996448,1740.5532342996448,None,None,None,,,,1730.416911199689,,,,,,,,1728.3458964000456,1728.3458964000456,None,,1736.8962141000666,1738.9167194999754,1728.3458964000456,1728.3458964000456,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['red_left_P_45', 'red_top_J_45', 'blue_top_M_45', 'red_top_X_0']","{'color': 'blue_top_M_45', 'position': 'red_left_P_45', 'orientation': 'red_top_X_0'}",position,"['color', 'position']",red_left_P_45,0,2,letter,3,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,1740.5532342996448,,,1751.1073819999583,1751.1073819999583,1751.1073819999583,1,0.804727999959141,1751.9757191999815,1757.453174199909,1751.9757191999815,1757.453174199909,1751.9757191999815,1757.453174199909,1751.9757191999815,1757.453174199909,29.92063492063492,2.7820505001582205,space,,,,1742.624153799843,5.4078043000772595,,,,,,,1740.5532342996448,1740.5532342996448,None,,1749.086808399763,1751.1073819999583,1740.5532342996448,1740.5532342996448,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['blue_right_G_0', 'red_right_P_45', 'red_bottom_P_0', 'red_right_T_0']","{'color': 'blue_right_G_0', 'position': 'red_bottom_P_0', 'orientation': 'red_right_P_45'}",color,['color'],blue_right_G_0,0,1,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,1758.8559490996413,,,1769.6104656998068,1769.6104656998068,1769.6104656998068,1,0.246545999776572,1769.8776040999219,1769.8776040999219,1769.8776040999219,1769.8776040999219,1769.8776040999219,1769.8776040999219,1769.8776040999219,1769.8776040999219,None,None,None,,,,,,,,,,,,1757.453174199909,1757.453174199909,space,1.370507000014186,1767.5741260000505,1769.6104656998068,,,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['red_right_P_0', 'blue_right_F_45', 'blue_top_P_0', 'blue_right_L_0']","{'color': 'red_right_P_0', 'position': 'blue_top_P_0', 'orientation': 'blue_right_F_45'}",orientation,['orientation'],blue_right_F_45,1,1,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,1769.8776040999219,,,1780.415055199992,1780.415055199992,1780.415055199992,2,0.2891216999851167,1780.7323185000569,1780.7323185000569,1780.7323185000569,1780.7323185000569,1780.7323185000569,1780.7323185000569,1780.7323185000569,1780.7323185000569,None,None,None,,,,1771.9484270997345,,,,,,,,1769.8776040999219,1769.8776040999219,None,,1778.3950625997968,1780.415055199992,1769.8776040999219,1769.8776040999219,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['blue_bottom_P_0', 'blue_bottom_L_45', 'blue_right_F_0', 'red_bottom_P_0']","{'color': 'red_bottom_P_0', 'position': 'blue_right_F_0', 'orientation': 'blue_bottom_L_45'}",color,['color'],red_bottom_P_0,3,1,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,1780.7323185000569,,,1791.6705147996545,1791.6705147996545,1791.6705147996545,4,0.24948769994080067,1791.937826700043,1791.937826700043,1791.937826700043,1791.937826700043,1791.937826700043,1791.937826700043,1791.937826700043,1791.937826700043,None,None,None,,,,1782.8031623996794,,,,,,,,1780.7323185000569,1780.7323185000569,None,,1789.4495202000253,1791.6705147996545,1780.7323185000569,1780.7323185000569,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['blue_top_F_45', 'red_top_H_45', 'blue_bottom_Z_45', 'blue_top_F_0']","{'color': 'red_top_H_45', 'position': 'blue_bottom_Z_45', 'orientation': 'blue_top_F_0'}",position,['position'],blue_bottom_Z_45,2,1,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,1791.937826700043,,,1802.8926587998867,1802.8926587998867,1802.8926587998867,3,0.2841643001884222,1803.209896999877,1803.209896999877,1803.209896999877,1803.209896999877,1803.209896999877,1803.209896999877,1803.209896999877,1803.209896999877,None,None,None,,,,1794.0085533997044,,,,,,,,1791.937826700043,1791.937826700043,None,,1800.68848539982,1802.8926587998867,1791.937826700043,1791.937826700043,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['red_bottom_R_45', 'blue_bottom_H_45', 'red_right_S_45', 'red_bottom_D_0']","{'color': 'blue_bottom_H_45', 'position': 'red_right_S_45', 'orientation': 'red_bottom_D_0'}",orientation,['orientation'],red_bottom_D_0,3,1,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,1803.209896999877,,,1814.1648091999814,1814.1648091999814,1814.1648091999814,4,0.2826231000944972,1814.5322023998015,1814.5322023998015,1814.5322023998015,1814.5322023998015,1814.5322023998015,1814.5322023998015,1814.5322023998015,1814.5322023998015,None,None,None,,,,1805.2807271997444,,,,,,,,1803.209896999877,1803.209896999877,None,,1811.9438697998412,1814.1648091999814,1803.209896999877,1803.209896999877,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
"['red_bottom_R_45', 'red_left_D_0', 'blue_left_J_45', 'red_left_B_45']","{'color': 'blue_left_J_45', 'position': 'red_bottom_R_45', 'orientation': 'red_left_D_0'}",position,['position'],red_bottom_R_45,0,1,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,14,,,,,,,,,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,1814.5322023998015,,,1825.4370362996124,1825.4370362996124,1825.4370362996124,1,0.30686110025271773,1825.7709880997427,1825.7709880997427,1825.7709880997427,1825.7709880997427,1825.7709880997427,1825.7709880997427,1825.7709880997427,1825.7709880997427,None,None,None,,,,,,,,,,,,1814.5322023998015,1814.5322023998015,None,,1823.2160077998415,1825.4370362996124,1814.5322023998015,1814.5322023998015,,14,001,2024-09-09_13h19.26.281,robot_cogshifting_sign,2022.2.5,59.875901168450234,
