sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,movie.started,key.started,key.keys,key.rt,block_intro_text.stopped,block_intro_key.stopped,letter.started,letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
L_Head_Z_Back,False,1,robot,5,False,False,robot_stimuli\L_Head_Z_Back.mp4,5,,,,,,,,,0,735,735,735,,,,,,,,,,,,,4724.0507164,4725.130023,,,,,,,4728.7801461,4728.7801461,4728.7801461,4728.7801461,4728.7801461,4728.7801461,4728.7801461,4728.7801461,None,None,None,,,,,,,,,,,4724.0507164,4724.0507164,None,,4725.130023,4725.130023,n,2.6302125999992256,4724.0507164,4724.0507164,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Head_Z_Back,True,1,robot,5,False,False,robot_stimuli\L_Head_Z_Back.mp4,5,,,,,,,,,0,736,736,736,,,,,,,,,,,,,4728.7801461,4729.859247,,,,,,,4733.499484,4733.499484,4733.499484,4733.499484,4733.499484,4733.499484,4733.499484,4733.499484,None,None,None,,,,,,,,,,,4728.7801461,4728.7801461,None,,4729.859247,4729.859247,c,2.099075799999895,4728.7801461,4728.7801461,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Base_X_For,False,1,robot,5,False,False,robot_stimuli\R_Base_X_For.mp4,5,,,,,,,,,0,737,737,737,,,,,,,,,,,,,4733.499484,4734.5846656,,,,,,,4738.1323567,4738.1323567,4738.1323567,4738.1323567,4738.1323567,4738.1323567,4738.1323567,4738.1323567,None,None,None,,,,,,,,,,,4733.499484,4733.499484,None,,4734.5846656,4734.5846656,n,1.6075987999994084,4733.499484,4733.499484,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Base_X_For,True,1,robot,5,False,False,robot_stimuli\R_Base_X_For.mp4,5,,,,,,,,,0,738,738,738,,,,,,,,,,,,,4738.1323567,4739.2081984,,,,,,,4742.7450711,4742.7450711,4742.7450711,4742.7450711,4742.7450711,4742.7450711,4742.7450711,4742.7450711,None,None,None,,,,,,,,,,,4738.1323567,4738.1323567,None,,4739.2081984,4739.2081984,c,1.727139699999583,4738.1323567,4738.1323567,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Base_X_Back,False,1,robot,5,False,False,robot_stimuli\L_Base_X_Back.mp4,5,,,,,,,,,0,739,739,739,,,,,,,,,,,,,4742.7450711,4743.8278471,,,,,,,4747.4339887,4747.4339887,4747.4339887,4747.4339887,4747.4339887,4747.4339887,4747.4339887,4747.4339887,None,None,None,,,,,,,,,,,4742.7450711,4742.7450711,None,,4743.8278471,4743.8278471,n,2.4430988999993986,4742.7450711,4742.7450711,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Arm_Z_For,False,1,robot,5,False,False,robot_stimuli\L_Arm_Z_For.mp4,5,,,,,,,,,0,740,740,740,,,,,,,,,,,,,4747.4339887,4748.5122183,,,,,,,4752.1515734,4752.1515734,4752.1515734,4752.1515734,4752.1515734,4752.1515734,4752.1515734,4752.1515734,None,None,None,,,,,,,,,,,4747.4339887,4747.4339887,None,,4748.5122183,4748.5122183,n,1.4951855999998713,4747.4339887,4747.4339887,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Head_X_For,False,1,robot,5,False,False,robot_stimuli\L_Head_X_For.mp4,5,,,,,,,,,0,741,741,741,,,,,,,,,,,,,4752.1515734,4753.2292386,,,,,,,4756.8172908,4756.8172908,4756.8172908,4756.8172908,4756.8172908,4756.8172908,4756.8172908,4756.8172908,None,None,None,,,,,,,,,,,4752.1515734,4752.1515734,None,,4753.2292386,4753.2292386,n,1.8972032000002343,4752.1515734,4752.1515734,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Base_Z_Back,False,1,robot,5,False,False,robot_stimuli\L_Base_Z_Back.mp4,5,,,,,,,,,0,742,742,742,,,,,,,,,,,,,4756.8172908,4757.9100819000005,,,,,,,4761.5537873,4761.5537873,4761.5537873,4761.5537873,4761.5537873,4761.5537873,4761.5537873,4761.5537873,None,None,None,,,,,,,,,,,4756.8172908,4756.8172908,None,,4757.9100819000005,4757.9100819000005,n,1.6003638999992233,4756.8172908,4756.8172908,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Base_Z_Back,True,1,robot,5,False,False,robot_stimuli\L_Base_Z_Back.mp4,5,,,,,,,,,0,743,743,743,,,,,,,,,,,,,4761.5537873,,,,,,,,4766.3126727,4766.3126727,4766.3126727,4766.3126727,4766.3126727,4766.3126727,4766.3126727,4766.3126727,None,None,None,,,,,,,,,,,4761.5537873,4761.5537873,None,,4762.6625548,4762.6625548,c,1.8239819999999725,4761.5537873,4761.5537873,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Arm_X_For,False,1,robot,5,False,False,robot_stimuli\L_Arm_X_For.mp4,5,,,,,,,,,0,744,744,744,,,,,,,,,,,,,4766.3126727,4767.4006028,,,,,,,4771.0517106,4771.0517106,4771.0517106,4771.0517106,4771.0517106,4771.0517106,4771.0517106,4771.0517106,None,None,None,,,,,,,,,,,4766.3126727,4766.3126727,None,,4767.4006028,4767.4006028,n,2.311753099998981,4766.3126727,4766.3126727,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Head_X_Back,False,1,robot,5,False,False,robot_stimuli\R_Head_X_Back.mp4,5,,,,,,,,,0,745,745,745,,,,,,,,,,,,,4771.0517106,4772.131165,,,,,,,4775.78046,4775.78046,4775.78046,4775.78046,4775.78046,4775.78046,4775.78046,4775.78046,None,None,None,,,,,,,,,,,4771.0517106,4771.0517106,None,,4772.131165,4772.131165,n,2.164190499999762,4771.0517106,4771.0517106,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Head_X_Back,True,1,robot,5,False,False,robot_stimuli\R_Head_X_Back.mp4,5,,,,,,,,,0,746,746,746,,,,,,,,,,,,,4775.78046,4776.8583826,,,,,,,4780.4973675,4780.4973675,4780.4973675,4780.4973675,4780.4973675,4780.4973675,4780.4973675,4780.4973675,None,None,None,,,,,,,,,,,4775.78046,4775.78046,None,,4776.8583826,4776.8583826,c,1.908954499999794,4775.78046,4775.78046,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Torso_X_For,False,1,robot,5,False,False,robot_stimuli\L_Torso_X_For.mp4,5,,,,,,,,,0,747,747,747,,,,,,,,,,,,,4780.4973675,4781.5852036,,,,,,,4785.2266946,4785.2266946,4785.2266946,4785.2266946,4785.2266946,4785.2266946,4785.2266946,4785.2266946,None,None,None,,,,,,,,,,,4780.4973675,4780.4973675,None,,4781.5852036,4781.5852036,n,2.702169699999189,4780.4973675,4780.4973675,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Head_X_For,False,1,robot,5,False,False,robot_stimuli\R_Head_X_For.mp4,5,,,,,,,,,0,748,748,748,,,,,,,,,,,,,4785.2266946,4786.3131965,,,,,,,4789.9513158,4789.9513158,4789.9513158,4789.9513158,4789.9513158,4789.9513158,4789.9513158,4789.9513158,None,None,None,,,,,,,,,,,4785.2266946,4785.2266946,None,,4786.3131965,4786.3131965,n,1.5252861999989307,4785.2266946,4785.2266946,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Head_Y_Back,False,1,robot,5,False,True,robot_stimuli\L_Head_Y_Back.mp4,5,,,,,,,,,0,749,749,749,,,,,,,,,,,,,4789.9513158,4791.0291342,,,,,,,4794.6996286,4798.3749567,4794.6996286,4798.3749567,4794.6996286,4798.3749567,4794.6996286,4798.3749567,25.524691358024683,3.042307400000027,space,,,,3.6041607999996756,,,,,,,4789.9513158,4789.9513158,None,,4791.0291342,4791.0291342,n,1.3862179999997295,4789.9513158,4789.9513158,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
C,False,2,letter,6,True,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,750,750,750,,,,,,,,,,,,,4815.3176364,4816.3825484,,,,,,,4818.406437,4818.406437,4818.406437,4818.406437,4818.406437,4818.406437,4818.406437,4818.406437,None,None,None,,,,,,,,,,,4798.3749567,4798.3749567,space,16.920982599999746,,4816.3825484,n,0.5361177999994595,,,4816.3825484,4818.406437,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
G,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,751,751,751,,,,,,,,,,,,,4818.406437,4819.4716999,,,,,,,4821.4956207000005,4821.4956207000005,4821.4956207000005,4821.4956207000005,4821.4956207000005,4821.4956207000005,4821.4956207000005,4821.4956207000005,None,None,None,,,,,,,,,,,4818.406437,4818.406437,None,,,4819.4716999,n,0.4158531999993045,4818.406437,4818.406437,4819.4716999,4821.4956207000005,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,752,752,752,,,,,,,,,,,,,4821.4956207000005,4822.5579095,,,,,,,4824.7801271,4824.7801271,4824.7801271,4824.7801271,4824.7801271,4824.7801271,4824.7801271,4824.7801271,None,None,None,,,,,,,,,,,4821.4956207000005,4821.4956207000005,None,,,4822.5579095,n,0.7374129999990089,4821.4956207000005,4821.4956207000005,4822.5579095,4824.7801271,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
D,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,753,753,753,,,,,,,,,,,,,4824.7801271,4825.842287,,,,,,,4827.8675669,4827.8675669,4827.8675669,4827.8675669,4827.8675669,4827.8675669,4827.8675669,4827.8675669,None,None,None,,,,,,,,,,,4824.7801271,4824.7801271,None,,,4825.842287,n,0.7172566000000131,4824.7801271,4824.7801271,4825.842287,4827.8675669,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R,True,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,754,754,754,,,,,,,,,,,,,4827.8675669,4828.9226268,,,,,,,4830.9561915,4830.9561915,4830.9561915,4830.9561915,4830.9561915,4830.9561915,4830.9561915,4830.9561915,None,None,None,,,,,,,,,,,4827.8675669,4827.8675669,None,,,4828.9226268,c,0.733058099999738,4827.8675669,4827.8675669,4828.9226268,4830.9561915,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
D,True,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,755,755,755,,,,,,,,,,,,,4830.9561915,4832.0209693,,,,,,,4834.2547807,4834.2547807,4834.2547807,4834.2547807,4834.2547807,4834.2547807,4834.2547807,4834.2547807,None,None,None,,,,,,,,,,,4830.9561915,4830.9561915,None,,,4832.0209693,c,1.6269626000003825,4830.9561915,4830.9561915,4832.0209693,4834.2547807,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
G,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,756,756,756,,,,,,,,,,,,,4834.2547807,4835.3229213,,,,,,,4837.3505854,4837.3505854,4837.3505854,4837.3505854,4837.3505854,4837.3505854,4837.3505854,4837.3505854,None,None,None,,,,,,,,,,,4834.2547807,4834.2547807,None,,,4835.3229213,n,1.8768086999999412,4834.2547807,4834.2547807,4835.3229213,4837.3505854,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
Z,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,757,757,757,,,,,,,,,,,,,4837.3505854,4838.407716,,,,,,,4840.6314299000005,4840.6314299000005,4840.6314299000005,4840.6314299000005,4840.6314299000005,4840.6314299000005,4840.6314299000005,4840.6314299000005,None,None,None,,,,,,,,,,,4837.3505854,4837.3505854,None,,,4838.407716,n,0.9118875999994032,4837.3505854,4837.3505854,4838.407716,4840.6314299000005,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
T,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,758,758,758,,,,,,,,,,,,,4840.6314299000005,4841.6898304,,,,,,,4843.722802,4843.722802,4843.722802,4843.722802,4843.722802,4843.722802,4843.722802,4843.722802,None,None,None,,,,,,,,,,,4840.6314299000005,4840.6314299000005,None,,,4841.6898304,n,0.5177418999993222,4840.6314299000005,4840.6314299000005,4841.6898304,4843.722802,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
Q,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,759,759,759,,,,,,,,,,,,,4843.722802,4844.7876061,,,,,,,4847.0144691000005,4847.0144691000005,4847.0144691000005,4847.0144691000005,4847.0144691000005,4847.0144691000005,4847.0144691000005,4847.0144691000005,None,None,None,,,,,,,,,,,4843.722802,4843.722802,None,,,4844.7876061,n,0.6673719000001199,4843.722802,4843.722802,4844.7876061,4847.0144691000005,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,760,760,760,,,,,,,,,,,,,4847.0144691000005,4848.0745351000005,,,,,,,4850.099098,4850.099098,4850.099098,4850.099098,4850.099098,4850.099098,4850.099098,4850.099098,None,None,None,,,,,,,,,,,4847.0144691000005,4847.0144691000005,None,,,4848.0745351000005,n,0.6444542999989551,4847.0144691000005,4847.0144691000005,4848.0745351000005,4850.099098,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
G,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,761,761,761,,,,,,,,,,,,,4850.099098,4851.1541724,,,,,,,4853.3788874,4853.3788874,4853.3788874,4853.3788874,4853.3788874,4853.3788874,4853.3788874,4853.3788874,None,None,None,,,,,,,,,,,4850.099098,4850.099098,None,,,4851.1541724,n,0.812263799999613,4850.099098,4850.099098,4851.1541724,4853.3788874,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L,True,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,762,762,762,,,,,,,,,,,,,4853.3788874,4854.4389596,,,,,,,4856.4730408000005,4856.4730408000005,4856.4730408000005,4856.4730408000005,4856.4730408000005,4856.4730408000005,4856.4730408000005,4856.4730408000005,None,None,None,,,,,,,,,,,4853.3788874,4853.3788874,None,,,4854.4389596,c,0.7281045000000574,4853.3788874,4853.3788874,4854.4389596,4856.4730408000005,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
V,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,763,763,763,,,,,,,,,,,,,4856.4730408000005,4857.5383338,,,,,,,4859.7711468,4859.7711468,4859.7711468,4859.7711468,4859.7711468,4859.7711468,4859.7711468,4859.7711468,None,None,None,,,,,,,,,,,4856.4730408000005,4856.4730408000005,None,,,4857.5383338,n,1.140873299999015,4856.4730408000005,4856.4730408000005,4857.5383338,4859.7711468,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
H,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,764,764,764,,,,,,,,,,,,,4859.7711468,,,,,,,,4863.0699873,4863.0699873,4863.0699873,4863.0699873,4863.0699873,4863.0699873,4863.0699873,4863.0699873,None,None,None,,,,,,,,,,,4859.7711468,4859.7711468,None,,,4860.8380426,n,1.0579474999995853,4859.7711468,4859.7711468,4860.8380426,4863.0699873,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
H,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,765,765,765,,,,,,,,,,,,,4863.0699873,,,,,,,,4866.1682019,4866.1682019,4866.1682019,4866.1682019,4866.1682019,4866.1682019,4866.1682019,4866.1682019,None,None,None,,,,,,,,,,,4863.0699873,4863.0699873,None,,,4864.1350090000005,n,0.600692299999622,4863.0699873,4863.0699873,4864.1350090000005,4866.1682019,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
H,True,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,766,766,766,,,,,,,,,,,,,4866.1682019,4867.220045,,,,,,,4869.4450263,4869.4450263,4869.4450263,4869.4450263,4869.4450263,4869.4450263,4869.4450263,4869.4450263,None,None,None,,,,,,,,,,,4866.1682019,4866.1682019,None,,,4867.220045,c,0.563227400000045,4866.1682019,4866.1682019,4867.220045,4869.4450263,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,767,767,767,,,,,,,,,,,,,4869.4450263,4870.5060166,,,,,,,4872.5300305,4872.5300305,4872.5300305,4872.5300305,4872.5300305,4872.5300305,4872.5300305,4872.5300305,None,None,None,,,,,,,,,,,4869.4450263,4869.4450263,None,,,4870.5060166,n,0.8534351999997796,4869.4450263,4869.4450263,4870.5060166,4872.5300305,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
P,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,768,768,768,,,,,,,,,,,,,4872.5300305,4873.5912283,,,,,,,4875.8196239,4875.8196239,4875.8196239,4875.8196239,4875.8196239,4875.8196239,4875.8196239,4875.8196239,None,None,None,,,,,,,,,,,4872.5300305,4872.5300305,None,,,4873.5912283,n,1.07186529999953,4872.5300305,4872.5300305,4873.5912283,4875.8196239,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
D,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,769,769,769,,,,,,,,,,,,,4875.8196239,,,,,,,,4879.116815,4879.116815,4879.116815,4879.116815,4879.116815,4879.116815,4879.116815,4879.116815,None,None,None,,,,,,,,,,,4875.8196239,4875.8196239,None,,,4876.8874649,n,1.5600887999999884,4875.8196239,4875.8196239,4876.8874649,4879.116815,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
W,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,770,770,770,,,,,,,,,,,,,4879.116815,4880.1745568,,,,,,,4882.199765,4882.199765,4882.199765,4882.199765,4882.199765,4882.199765,4882.199765,4882.199765,None,None,None,,,,,,,,,,,4879.116815,4879.116815,None,,,4880.1745568,n,1.3852054999998415,4879.116815,4879.116815,4880.1745568,4882.199765,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
D,True,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,771,771,771,,,,,,,,,,,,,4882.199765,4883.2546572,,,,,,,4885.4830561,4885.4830561,4885.4830561,4885.4830561,4885.4830561,4885.4830561,4885.4830561,4885.4830561,None,None,None,,,,,,,,,,,4882.199765,4882.199765,None,,,4883.2546572,c,0.8318539000002545,4882.199765,4882.199765,4883.2546572,4885.4830561,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,772,772,772,,,,,,,,,,,,,4885.4830561,4886.5414703,,,,,,,4888.7668358,4888.7668358,4888.7668358,4888.7668358,4888.7668358,4888.7668358,4888.7668358,4888.7668358,None,None,None,,,,,,,,,,,4885.4830561,4885.4830561,None,,,4886.5414703,n,0.9451105999997651,4885.4830561,4885.4830561,4886.5414703,4888.7668358,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
Z,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,773,773,773,,,,,,,,,,,,,4888.7668358,4889.8212062,,,,,,,4892.0504831,4892.0504831,4892.0504831,4892.0504831,4892.0504831,4892.0504831,4892.0504831,4892.0504831,None,None,None,,,,,,,,,,,4888.7668358,4888.7668358,None,,,4889.8212062,n,0.5292962999993449,4888.7668358,4888.7668358,4889.8212062,4892.0504831,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
B,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,774,774,774,,,,,,,,,,,,,4892.0504831,4893.1079584,,,,,,,4895.1293764,4895.1293764,4895.1293764,4895.1293764,4895.1293764,4895.1293764,4895.1293764,4895.1293764,None,None,None,,,,,,,,,,,4892.0504831,4892.0504831,None,,,4893.1079584,n,0.730752099999421,4892.0504831,4892.0504831,4893.1079584,4895.1293764,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
Z,True,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,775,775,775,,,,,,,,,,,,,4895.1293764,4896.1879448,,,,,,,4898.2239559,4898.2239559,4898.2239559,4898.2239559,4898.2239559,4898.2239559,4898.2239559,4898.2239559,None,None,None,,,,,,,,,,,4895.1293764,4895.1293764,None,,,4896.1879448,c,1.0123449999992715,4895.1293764,4895.1293764,4896.1879448,4898.2239559,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
K,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,776,776,776,,,,,,,,,,,,,4898.2239559,4899.2919267,,,,,,,4901.3184994,4901.3184994,4901.3184994,4901.3184994,4901.3184994,4901.3184994,4901.3184994,4901.3184994,None,None,None,,,,,,,,,,,4898.2239559,4898.2239559,None,,,4899.2919267,n,0.9319257999996751,4898.2239559,4898.2239559,4899.2919267,4901.3184994,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
G,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,777,777,777,,,,,,,,,,,,,4901.3184994,4902.3720054000005,,,,,,,4904.6040116,4904.6040116,4904.6040116,4904.6040116,4904.6040116,4904.6040116,4904.6040116,4904.6040116,None,None,None,,,,,,,,,,,4901.3184994,4901.3184994,None,,,4902.3720054000005,n,0.5543315999994718,4901.3184994,4901.3184994,4902.3720054000005,4904.6040116,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
K,True,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,778,778,778,,,,,,,,,,,,,4904.6040116,,,,,,,,4907.8950552,4907.8950552,4907.8950552,4907.8950552,4907.8950552,4907.8950552,4907.8950552,4907.8950552,None,None,None,,,,,,,,,,,4904.6040116,4904.6040116,None,,,4905.674557,c,1.1495109999997055,4904.6040116,4904.6040116,4905.674557,4907.8950552,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,779,779,779,,,,,,,,,,,,,4907.8950552,4908.9542911,,,,,,,4911.1880203,4911.1880203,4911.1880203,4911.1880203,4911.1880203,4911.1880203,4911.1880203,4911.1880203,None,None,None,,,,,,,,,,,4907.8950552,4907.8950552,None,,,4908.9542911,n,0.9022277999993946,4907.8950552,4907.8950552,4908.9542911,4911.1880203,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
F,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,780,780,780,,,,,,,,,,,,,4911.1880203,,,,,,,,4914.4815119,4914.4815119,4914.4815119,4914.4815119,4914.4815119,4914.4815119,4914.4815119,4914.4815119,None,None,None,,,,,,,,,,,4911.1880203,4911.1880203,None,,,4912.256706,n,0.5757335999997792,4911.1880203,4911.1880203,4912.256706,4914.4815119,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L,True,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,781,781,781,,,,,,,,,,,,,4914.4815119,4915.5384153,,,,,,,4917.7627049,4917.7627049,4917.7627049,4917.7627049,4917.7627049,4917.7627049,4917.7627049,4917.7627049,None,None,None,,,,,,,,,,,4914.4815119,4914.4815119,None,,,4915.5384153,c,0.6759948999998358,4914.4815119,4914.4815119,4915.5384153,4917.7627049,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
T,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,782,782,782,,,,,,,,,,,,,4917.7627049,4918.8247331,,,,,,,4921.0443534,4921.0443534,4921.0443534,4921.0443534,4921.0443534,4921.0443534,4921.0443534,4921.0443534,None,None,None,,,,,,,,,,,4917.7627049,4917.7627049,None,,,4918.8247331,n,0.6236324000002185,4917.7627049,4917.7627049,4918.8247331,4921.0443534,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L,True,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,783,783,783,,,,,,,,,,,,,4921.0443534,4922.1048446,,,,,,,4924.3301843,4924.3301843,4924.3301843,4924.3301843,4924.3301843,4924.3301843,4924.3301843,4924.3301843,None,None,None,,,,,,,,,,,4921.0443534,4921.0443534,None,,,4922.1048446,c,0.7107962999999415,4921.0443534,4921.0443534,4922.1048446,4924.3301843,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
X,False,2,letter,6,False,False,robot_stimuli\\filler.mp4,5,,,,,,,,,0,784,784,784,,,,,,,,,,,,,4924.3301843,4925.3918458,,,,,,,4927.6097227,4927.6097227,4927.6097227,4927.6097227,4927.6097227,4927.6097227,4927.6097227,4927.6097227,None,None,None,,,,,,,,,,,4924.3301843,4924.3301843,None,,,4925.3918458,n,0.5842895999995505,4924.3301843,4924.3301843,4925.3918458,4927.6097227,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
